build_bytes, build_time_ms, checked_result, gpu_resident_bytes, i_key_range, i_key_size, i_log_build_size, i_log_key_range_factor, i_log_num_batches, i_log_probe_size, i_log_range_query_size, i_runs, i_sort_insert, i_sort_probe,       i_type, i_value_size, probe_time_ms, sort_time_ms
 3493011248,       163.755,              1,         1292561328,   536870912,         64,               25,                      4,                 0,               27,                      2,      5,             0,            1,    rtx_index,           32,        43.749,       67.845
 3502758320,       164.745,              1,         1302308400,  2147483648,         64,               25,                      6,                 0,               27,                      2,      5,             0,            1,    rtx_index,           32,        47.709,       68.004
 3503257264,       166.194,              1,         1302807344,  8589934592,         64,               25,                      8,                 0,               27,                      2,      5,             0,            1,    rtx_index,           32,        60.773,       68.041
 3502387504,       166.173,              1,         1301937584, 34359738368,         64,               25,                     10,                 0,               27,                      2,      5,             0,            1,    rtx_index,           32,        54.002,       67.928
 3408409528,       147.707,              1,         1092646832,    33554432,         64,               25,                      0,                 0,               27,                      4,      5,             0,            0,    rtx_index,           32,      2015.204,        0.000
 3437362608,       158.413,              1,         1236912688,   134217728,         64,               25,                      2,                 0,               27,                      4,      5,             0,            0,    rtx_index,           32,       665.047,        0.000
 3493011248,       162.223,              1,         1292561328,   536870912,         64,               25,                      4,                 0,               27,                      4,      5,             0,            0,    rtx_index,           32,       326.980,        0.000
 3502758320,       161.920,              1,         1302308400,  2147483648,         64,               25,                      6,                 0,               27,                      4,      5,             0,            0,    rtx_index,           32,       218.607,        0.000
 3503257264,       165.142,              1,         1302807344,  8589934592,         64,               25,                      8,                 0,               27,                      4,      5,             0,            0,    rtx_index,           32,       180.835,        0.000
 3502387504,       162.316,              1,         1301937584, 34359738368,         64,               25,                     10,                 0,               27,                      4,      5,             0,            0,    rtx_index,           32,       164.643,        0.000
 3408409528,       149.519,              1,         1092646832,    33554432,         64,               25,                      0,                 0,               27,                      4,      5,             0,            1,    rtx_index,           32,       152.714,       67.923
 3437362608,       162.172,              1,         1236912688,   134217728,         64,               25,                      2,                 0,               27,                      4,      5,             0,            1,    rtx_index,           32,        64.064,       67.801
 3493011248,       164.359,              1,         1292561328,   536870912,         64,               25,                      4,                 0,               27,                      4,      5,             0,            1,    rtx_index,           32,        55.736,       67.838
 3502758320,       167.599,              1,         1302308400,  2147483648,         64,               25,                      6,                 0,               27,                      4,      5,             0,            1,    rtx_index,           32,        61.038,       68.012
 3503257264,       166.489,              1,         1302807344,  8589934592,         64,               25,                      8,                 0,               27,                      4,      5,             0,            1,    rtx_index,           32,        69.810,       68.013
 3502387504,       166.274,              1,         1301937584, 34359738368,         64,               25,                     10,                 0,               27,                      4,      5,             0,            1,    rtx_index,           32,        59.599,       67.897
 3408409528,       147.931,              1,         1092646832,    33554432,         64,               25,                      0,                 0,               27,                      6,      5,             0,            0,    rtx_index,           32,      7123.538,        0.000
 3437362608,       159.186,              1,         1236912688,   134217728,         64,               25,                      2,                 0,               27,                      6,      5,             0,            0,    rtx_index,           32,      2167.352,        0.000
 3493011248,       161.826,              1,         1292561328,   536870912,         64,               25,                      4,                 0,               27,                      6,      5,             0,            0,    rtx_index,           32,       815.285,        0.000
 3502758320,       162.415,              1,         1302308400,  2147483648,         64,               25,                      6,                 0,               27,                      6,      5,             0,            0,    rtx_index,           32,       405.909,        0.000
 3503257264,       164.240,              1,         1302807344,  8589934592,         64,               25,                      8,                 0,               27,                      6,      5,             0,            0,    rtx_index,           32,       262.942,        0.000
 3502387504,       163.633,              1,         1301937584, 34359738368,         64,               25,                     10,                 0,               27,                      6,      5,             0,            0,    rtx_index,           32,       203.507,        0.000
 3408409528,       148.641,              1,         1092646832,    33554432,         64,               25,                      0,                 0,               27,                      6,      5,             0,            1,    rtx_index,           32,       538.632,       67.916
 3437362608,       163.241,              1,         1236912688,   134217728,         64,               25,                      2,                 0,               27,                      6,      5,             0,            1,    rtx_index,           32,       159.481,       67.798
 3493011248,       166.753,              1,         1292561328,   536870912,         64,               25,                      4,                 0,               27,                      6,      5,             0,            1,    rtx_index,           32,        80.709,       67.835
 3502758320,       165.692,              1,         1302308400,  2147483648,         64,               25,                      6,                 0,               27,                      6,      5,             0,            1,    rtx_index,           32,        81.790,       67.988
 3503257264,       167.962,              1,         1302807344,  8589934592,         64,               25,                      8,                 0,               27,                      6,      5,             0,            1,    rtx_index,           32,        97.468,       68.009
 3502387504,       165.234,              1,         1301937584, 34359738368,         64,               25,                     10,                 0,               27,                      6,      5,             0,            1,    rtx_index,           32,        80.838,       67.898
 3408409528,       147.604,              1,         1092646832,    33554432,         64,               25,                      0,                 0,               27,                      8,      5,             0,            0,    rtx_index,           32,     27371.410,        0.000
 3437362608,       159.156,              1,         1236912688,   134217728,         64,               25,                      2,                 0,               27,                      8,      5,             0,            0,    rtx_index,           32,      8003.798,        0.000
 3493011248,       163.621,              1,         1292561328,   536870912,         64,               25,                      4,                 0,               27,                      8,      5,             0,            0,    rtx_index,           32,      2805.735,        0.000
 3502758320,       162.921,              1,         1302308400,  2147483648,         64,               25,                      6,                 0,               27,                      8,      5,             0,            0,    rtx_index,           32,      1181.743,        0.000
 3503257264,       162.646,              1,         1302807344,  8589934592,         64,               25,                      8,                 0,               27,                      8,      5,             0,            0,    rtx_index,           32,       585.874,        0.000
 3502387504,       162.559,              1,         1301937584, 34359738368,         64,               25,                     10,                 0,               27,                      8,      5,             0,            0,    rtx_index,           32,       351.821,        0.000
 3408409528,       150.009,              1,         1092646832,    33554432,         64,               25,                      0,                 0,               27,                      8,      5,             0,            1,    rtx_index,           32,      2108.955,       67.933
 3437362608,       161.506,              1,         1236912688,   134217728,         64,               25,                      2,                 0,               27,                      8,      5,             0,            1,    rtx_index,           32,       555.381,       67.771
 3493011248,       165.259,              1,         1292561328,   536870912,         64,               25,                      4,                 0,               27,                      8,      5,             0,            1,    rtx_index,           32,       188.741,       67.829
 3502758320,       165.673,              1,         1302308400,  2147483648,         64,               25,                      6,                 0,               27,                      8,      5,             0,            1,    rtx_index,           32,       130.158,       67.994
 3503257264,       165.618,              1,         1302807344,  8589934592,         64,               25,                      8,                 0,               27,                      8,      5,             0,            1,    rtx_index,           32,       145.296,       68.002
 3502387504,       166.136,              1,         1301937584, 34359738368,         64,               25,                     10,                 0,               27,                      8,      5,             0,            1,    rtx_index,           32,       137.609,       68.085
 3408409528,       145.785,              1,         1092646832,    33554432,         64,               25,                      0,                 0,               27,                     10,      5,             0,            0,    rtx_index,           32,    108173.223,        0.000
 3437362608,       160.703,              1,         1236912688,   134217728,         64,               25,                      2,                 0,               27,                     10,      5,             0,            0,    rtx_index,           32,     31223.401,        0.000
 3493011248,       161.829,              1,         1292561328,   536870912,         64,               25,                      4,                 0,               27,                     10,      5,             0,            0,    rtx_index,           32,     10589.398,        0.000
 3502758320,       164.641,              1,         1302308400,  2147483648,         64,               25,                      6,                 0,               27,                     10,      5,             0,            0,    rtx_index,           32,      4229.942,        0.000
 3503257264,       163.458,              1,         1302807344,  8589934592,         64,               25,                      8,                 0,               27,                     10,      5,             0,            0,    rtx_index,           32,      1905.343,        0.000
 3502387504,       163.969,              1,         1301937584, 34359738368,         64,               25,                     10,                 0,               27,                     10,      5,             0,            0,    rtx_index,           32,       955.661,        0.000
 3408409528,       149.480,              1,         1092646832,    33554432,         64,               25,                      0,                 0,               27,                     10,      5,             0,            1,    rtx_index,           32,      8445.779,       67.921
 3437362608,       161.810,              1,         1236912688,   134217728,         64,               25,                      2,                 0,               27,                     10,      5,             0,            1,    rtx_index,           32,      2162.452,       67.750
 3493011248,       164.851,              1,         1292561328,   536870912,         64,               25,                      4,                 0,               27,                     10,      5,             0,            1,    rtx_index,           32,       628.968,       67.786
 3502758320,       165.378,              1,         1302308400,  2147483648,         64,               25,                      6,                 0,               27,                     10,      5,             0,            1,    rtx_index,           32,       357.021,       67.975
 3503257264,       165.404,              1,         1302807344,  8589934592,         64,               25,                      8,                 0,               27,                     10,      5,             0,            1,    rtx_index,           32,       312.407,       67.995
 3502387504,       165.209,              1,         1301937584, 34359738368,         64,               25,                     10,                 0,               27,                     10,      5,             0,            1,    rtx_index,           32,       248.213,       67.878
  951742975,        15.413,              1,          402653184,    33554432,         64,               25,                      0,                 0,               12,                     10,      5,             0,            0, sorted_array,           32,         3.706,        0.000
  951742975,        15.568,              1,          402653184,   134217728,         64,               25,                      2,                 0,               12,                     10,      5,             0,            0, sorted_array,           32,         0.970,        0.000
  951742975,        15.554,              1,          402653184,   536870912,         64,               25,                      4,                 0,               12,                     10,      5,             0,            0, sorted_array,           32,         0.284,        0.000
  951742975,        15.643,              1,          402653184,  2147483648,         64,               25,                      6,                 0,               12,                     10,      5,             0,            0, sorted_array,           32,         0.108,        0.000
  951742975,        15.937,              1,          402653184,  8589934592,         64,               25,                      8,                 0,               12,                     10,      5,             0,            0, sorted_array,           32,         0.063,        0.000
  951742975,        15.566,              1,          402653184, 34359738368,         64,               25,                     10,                 0,               12,                     10,      5,             0,            0, sorted_array,           32,         0.047,        0.000
  951742975,        15.392,              1,          402653184,    33554432,         64,               25,                      0,                 0,               12,                     10,      5,             0,            1, sorted_array,           32,         3.612,        0.091
  951742975,        15.540,              1,          402653184,   134217728,         64,               25,                      2,                 0,               12,                     10,      5,             0,            1, sorted_array,           32,         0.970,        0.096
  951742975,        15.546,              1,          402653184,   536870912,         64,               25,                      4,                 0,               12,                     10,      5,             0,            1, sorted_array,           32,         0.277,        0.097
  951742975,        15.647,              1,          402653184,  2147483648,         64,               25,                      6,                 0,               12,                     10,      5,             0,            1, sorted_array,           32,         0.102,        0.096
  951742975,        15.931,              1,          402653184,  8589934592,         64,               25,                      8,                 0,               12,                     10,      5,             0,            1, sorted_array,           32,         0.057,        0.097
  951742975,        15.886,              1,          402653184, 34359738368,         64,               25,                     10,                 0,               12,                     10,      5,             0,            1, sorted_array,           32,         0.042,        0.097
  951742975,        13.365,              1,          402653184,    33554432,         64,               25,                      0,                 0,               27,                      0,      5,             0,            0, sorted_array,           32,       606.998,        0.000
  951742975,        13.400,              1,          402653184,   134217728,         64,               25,                      2,                 0,               27,                      0,      5,             0,            0, sorted_array,           32,       489.544,        0.000
  951742975,        13.350,              1,          402653184,   536870912,         64,               25,                      4,                 0,               27,                      0,      5,             0,            0, sorted_array,           32,       454.810,        0.000
  951742975,        13.797,              1,          402653184,  2147483648,         64,               25,                      6,                 0,               27,                      0,      5,             0,            0, sorted_array,           32,       449.454,        0.000
  951742975,        13.330,              1,          402653184,  8589934592,         64,               25,                      8,                 0,               27,                      0,      5,             0,            0, sorted_array,           32,       452.841,        0.000
  951742975,        13.805,              1,          402653184, 34359738368,         64,               25,                     10,                 0,               27,                      0,      5,             0,            0, sorted_array,           32,       452.849,        0.000
  951742975,        14.805,              1,          402653184,    33554432,         64,               25,                      0,                 0,               27,                      0,      5,             0,            1, sorted_array,           32,        16.846,       68.485
  951742975,        14.789,              1,          402653184,   134217728,         64,               25,                      2,                 0,               27,                      0,      5,             0,            1, sorted_array,           32,        14.410,       68.106
  951742975,        14.818,              1,          402653184,   536870912,         64,               25,                      4,                 0,               27,                      0,      5,             0,            1, sorted_array,           32,        12.463,       68.033
  951742975,        14.839,              1,          402653184,  2147483648,         64,               25,                      6,                 0,               27,                      0,      5,             0,            1, sorted_array,           32,        12.063,       68.741
  951742975,        14.604,              1,          402653184,  8589934592,         64,               25,                      8,                 0,               27,                      0,      5,             0,            1, sorted_array,           32,        12.449,       67.902
  951742975,        14.359,              1,          402653184, 34359738368,         64,               25,                     10,                 0,               27,                      0,      5,             0,            1, sorted_array,           32,        12.201,       67.903
  951742975,        13.661,              1,          402653184,    33554432,         64,               25,                      0,                 0,               27,                      2,      5,             0,            0, sorted_array,           32,      1001.505,        0.000
  951742975,        13.337,              1,          402653184,   134217728,         64,               25,                      2,                 0,               27,                      2,      5,             0,            0, sorted_array,           32,       601.926,        0.000
  951742975,        13.346,              1,          402653184,   536870912,         64,               25,                      4,                 0,               27,                      2,      5,             0,            0, sorted_array,           32,       488.959,        0.000
  951742975,        13.349,              1,          402653184,  2147483648,         64,               25,                      6,                 0,               27,                      2,      5,             0,            0, sorted_array,           32,       455.611,        0.000
  951742975,        13.832,              1,          402653184,  8589934592,         64,               25,                      8,                 0,               27,                      2,      5,             0,            0, sorted_array,           32,       453.711,        0.000
  951742975,        13.312,              1,          402653184, 34359738368,         64,               25,                     10,                 0,               27,                      2,      5,             0,            0, sorted_array,           32,       452.648,        0.000
  951742975,        14.428,              1,          402653184,    33554432,         64,               25,                      0,                 0,               27,                      2,      5,             0,            1, sorted_array,           32,        18.282,       67.928
  951742975,        14.790,              1,          402653184,   134217728,         64,               25,                      2,                 0,               27,                      2,      5,             0,            1, sorted_array,           32,        18.105,       68.276
  951742975,        14.540,              1,          402653184,   536870912,         64,               25,                      4,                 0,               27,                      2,      5,             0,            1, sorted_array,           32,        15.277,       67.810
  951742975,        14.851,              1,          402653184,  2147483648,         64,               25,                      6,                 0,               27,                      2,      5,             0,            1, sorted_array,           32,        12.781,       68.094
  951742975,        14.398,              1,          402653184,  8589934592,         64,               25,                      8,                 0,               27,                      2,      5,             0,            1, sorted_array,           32,        12.456,       68.071
  951742975,        14.873,              1,          402653184, 34359738368,         64,               25,                     10,                 0,               27,                      2,      5,             0,            1, sorted_array,           32,        12.266,       67.883
  951742975,        13.366,              1,          402653184,    33554432,         64,               25,                      0,                 0,               27,                      4,      5,             0,            0, sorted_array,           32,      2457.041,        0.000
  951742975,        13.746,              1,          402653184,   134217728,         64,               25,                      2,                 0,               27,                      4,      5,             0,            0, sorted_array,           32,       991.304,        0.000
  951742975,        13.759,              1,          402653184,   536870912,         64,               25,                      4,                 0,               27,                      4,      5,             0,            0, sorted_array,           32,       599.814,        0.000
  951742975,        13.617,              1,          402653184,  2147483648,         64,               25,                      6,                 0,               27,                      4,      5,             0,            0, sorted_array,           32,       489.198,        0.000
  951742975,        13.709,              1,          402653184,  8589934592,         64,               25,                      8,                 0,               27,                      4,      5,             0,            0, sorted_array,           32,       459.847,        0.000
  951742975,        13.297,              1,          402653184, 34359738368,         64,               25,                     10,                 0,               27,                      4,      5,             0,            0, sorted_array,           32,       453.309,        0.000
  951742975,        14.426,              1,          402653184,    33554432,         64,               25,                      0,                 0,               27,                      4,      5,             0,            1, sorted_array,           32,        21.677,       67.861
  951742975,        14.802,              1,          402653184,   134217728,         64,               25,                      2,                 0,               27,                      4,      5,             0,            1, sorted_array,           32,        19.503,       67.853
  951742975,        14.808,              1,          402653184,   536870912,         64,               25,                      4,                 0,               27,                      4,      5,             0,            1, sorted_array,           32,        18.459,       68.501
  951742975,        14.835,              1,          402653184,  2147483648,         64,               25,                      6,                 0,               27,                      4,      5,             0,            1, sorted_array,           32,        15.227,       68.350
  951742975,        14.686,              1,          402653184,  8589934592,         64,               25,                      8,                 0,               27,                      4,      5,             0,            1, sorted_array,           32,        13.542,       67.935
  951742975,        14.431,              1,          402653184, 34359738368,         64,               25,                     10,                 0,               27,                      4,      5,             0,            1, sorted_array,           32,        12.671,       67.843
  951742975,        13.366,              1,          402653184,    33554432,         64,               25,                      0,                 0,               27,                      6,      5,             0,            0, sorted_array,           32,      8079.445,        0.000
  951742975,        13.336,              1,          402653184,   134217728,         64,               25,                      2,                 0,               27,                      6,      5,             0,            0, sorted_array,           32,      2440.795,        0.000
  951742975,        13.752,              1,          402653184,   536870912,         64,               25,                      4,                 0,               27,                      6,      5,             0,            0, sorted_array,           32,       987.293,        0.000
  951742975,        13.353,              1,          402653184,  2147483648,         64,               25,                      6,                 0,               27,                      6,      5,             0,            0, sorted_array,           32,       598.814,        0.000
  951742975,        13.333,              1,          402653184,  8589934592,         64,               25,                      8,                 0,               27,                      6,      5,             0,            0, sorted_array,           32,       493.139,        0.000
  951742975,        13.294,              1,          402653184, 34359738368,         64,               25,                     10,                 0,               27,                      6,      5,             0,            0, sorted_array,           32,       459.698,        0.000
  951742975,        14.427,              1,          402653184,    33554432,         64,               25,                      0,                 0,               27,                      6,      5,             0,            1, sorted_array,           32,        44.929,       67.921
  951742975,        14.392,              1,          402653184,   134217728,         64,               25,                      2,                 0,               27,                      6,      5,             0,            1, sorted_array,           32,        22.616,       67.772
  951742975,        14.398,              1,          402653184,   536870912,         64,               25,                      4,                 0,               27,                      6,      5,             0,            1, sorted_array,           32,        19.714,       67.894
  951742975,        14.843,              1,          402653184,  2147483648,         64,               25,                      6,                 0,               27,                      6,      5,             0,            1, sorted_array,           32,        18.568,       68.599
  951742975,        14.403,              1,          402653184,  8589934592,         64,               25,                      8,                 0,               27,                      6,      5,             0,            1, sorted_array,           32,        15.570,       68.023
  951742975,        14.360,              1,          402653184, 34359738368,         64,               25,                     10,                 0,               27,                      6,      5,             0,            1, sorted_array,           32,        13.271,       67.936
  951742975,        13.366,              1,          402653184,    33554432,         64,               25,                      0,                 0,               27,                      8,      5,             0,            0, sorted_array,           32,     30442.140,        0.000
  951742975,        13.743,              1,          402653184,   134217728,         64,               25,                      2,                 0,               27,                      8,      5,             0,            0, sorted_array,           32,      8054.144,        0.000
  951742975,        13.558,              1,          402653184,   536870912,         64,               25,                      4,                 0,               27,                      8,      5,             0,            0, sorted_array,           32,      2436.913,        0.000
  951742975,        13.349,              1,          402653184,  2147483648,         64,               25,                      6,                 0,               27,                      8,      5,             0,            0, sorted_array,           32,       986.105,        0.000
  951742975,        13.873,              1,          402653184,  8589934592,         64,               25,                      8,                 0,               27,                      8,      5,             0,            0, sorted_array,           32,       602.788,        0.000
  951742975,        13.333,              1,          402653184, 34359738368,         64,               25,                     10,                 0,               27,                      8,      5,             0,            0, sorted_array,           32,       493.359,        0.000
  951742975,        14.407,              1,          402653184,    33554432,         64,               25,                      0,                 0,               27,                      8,      5,             0,            1, sorted_array,           32,       141.956,       67.946
  951742975,        14.475,              1,          402653184,   134217728,         64,               25,                      2,                 0,               27,                      8,      5,             0,            1, sorted_array,           32,        45.272,       67.651
  951742975,        14.413,              1,          402653184,   536870912,         64,               25,                      4,                 0,               27,                      8,      5,             0,            1, sorted_array,           32,        22.790,       67.919
  951742975,        14.514,              1,          402653184,  2147483648,         64,               25,                      6,                 0,               27,                      8,      5,             0,            1, sorted_array,           32,        19.889,       67.936
  951742975,        14.919,              1,          402653184,  8589934592,         64,               25,                      8,                 0,               27,                      8,      5,             0,            1, sorted_array,           32,        18.509,       68.121
  951742975,        14.367,              1,          402653184, 34359738368,         64,               25,                     10,                 0,               27,                      8,      5,             0,            1, sorted_array,           32,        15.555,       67.884
  951742975,        13.882,              1,          402653184,    33554432,         64,               25,                      0,                 0,               27,                     10,      5,             0,            0, sorted_array,           32,    119845.216,        0.000
  951742975,        13.496,              1,          402653184,   134217728,         64,               25,                      2,                 0,               27,                     10,      5,             0,            0, sorted_array,           32,     30391.164,        0.000
  951742975,        13.755,              1,          402653184,   536870912,         64,               25,                      4,                 0,               27,                     10,      5,             0,            0, sorted_array,           32,      8049.981,        0.000
  951742975,        13.392,              1,          402653184,  2147483648,         64,               25,                      6,                 0,               27,                     10,      5,             0,            0, sorted_array,           32,      2436.491,        0.000
  951742975,        13.336,              1,          402653184,  8589934592,         64,               25,                      8,                 0,               27,                     10,      5,             0,            0, sorted_array,           32,       989.699,        0.000
  951742975,        13.789,              1,          402653184, 34359738368,         64,               25,                     10,                 0,               27,                     10,      5,             0,            0, sorted_array,           32,       602.926,        0.000
  951742975,        14.408,              1,          402653184,    33554432,         64,               25,                      0,                 0,               27,                     10,      5,             0,            1, sorted_array,           32,       537.029,       67.956
  951742975,        14.387,              1,          402653184,   134217728,         64,               25,                      2,                 0,               27,                     10,      5,             0,            1, sorted_array,           32,       142.779,       67.682
  951742975,        14.385,              1,          402653184,   536870912,         64,               25,                      4,                 0,               27,                     10,      5,             0,            1, sorted_array,           32,        44.789,       67.911
  951742975,        14.550,              1,          402653184,  2147483648,         64,               25,                      6,                 0,               27,                     10,      5,             0,            1, sorted_array,           32,        23.175,       67.899
  951742975,        14.407,              1,          402653184,  8589934592,         64,               25,                      8,                 0,               27,                     10,      5,             0,            1, sorted_array,           32,        19.722,       68.057
  951742975,        14.450,              1,          402653184, 34359738368,         64,               25,                     10,                 0,               27,                     10,      5,             0,            1, sorted_array,           32,        18.673,       67.776
