build_bytes, build_time_ms, checked_result, gpu_resident_bytes, i_build_key_uniformity, i_hit_rate, i_key_size, i_log_build_size, i_log_num_batches, i_log_probe_size, i_probe_zipf_coefficient, i_runs, i_sort_insert, i_sort_probe,       i_type, i_value_size, probe_time_ms, sort_time_ms
  168510975,         2.216,              1,           67108864,                  1.000,      1.000,         32,               23,                 0,               27,                    0.000,      5,             0,            1, sorted_array,           32,        10.108,       13.491
  168510975,         2.026,              1,           67108864,                  1.000,      1.000,         32,               23,                 0,               27,                    0.000,      5,             1,            0, sorted_array,           32,       370.612,        0.000
  168510975,         2.141,              1,           67108864,                  1.000,      1.000,         32,               23,                 0,               27,                    0.000,      5,             1,            1, sorted_array,           32,         8.721,       12.397
  337012223,         3.931,              1,          134217728,                  1.000,      1.000,         32,               24,                 0,               27,                    0.000,      5,             0,            0, sorted_array,           32,       457.959,        0.000
  337012223,         4.258,              1,          134217728,                  1.000,      1.000,         32,               24,                 0,               27,                    0.000,      5,             0,            1, sorted_array,           32,        11.519,       13.201
  337012223,         3.935,              1,          134217728,                  1.000,      1.000,         32,               24,                 0,               27,                    0.000,      5,             1,            0, sorted_array,           32,       457.941,        0.000
  337012223,         4.371,              1,          134217728,                  1.000,      1.000,         32,               24,                 0,               27,                    0.000,      5,             1,            1, sorted_array,           32,        10.210,       13.875
  674015743,         7.872,              1,          268435456,                  1.000,      1.000,         32,               25,                 0,               27,                    0.000,      5,             0,            0, sorted_array,           32,       528.994,        0.000
  674015743,         8.296,              1,          268435456,                  1.000,      1.000,         32,               25,                 0,               27,                    0.000,      5,             0,            1, sorted_array,           32,        15.067,       12.430
  674015743,         7.877,              1,          268435456,                  1.000,      1.000,         32,               25,                 0,               27,                    0.000,      5,             1,            0, sorted_array,           32,       529.311,        0.000
  674015743,         8.304,              1,          268435456,                  1.000,      1.000,         32,               25,                 0,               27,                    0.000,      5,             1,            1, sorted_array,           32,         9.897,       12.437
 1348021759,        18.225,              1,          536870912,                  1.000,      1.000,         32,               26,                 0,               12,                    0.000,      5,             0,            0, sorted_array,           32,         0.044,        0.000
 1348021759,        19.294,              1,          536870912,                  1.000,      1.000,         32,               26,                 0,               12,                    0.000,      5,             0,            1, sorted_array,           32,         0.039,        0.025
 1348021759,        19.356,              1,          536870912,                  1.000,      1.000,         32,               26,                 0,               12,                    0.000,      5,             1,            0, sorted_array,           32,         0.046,        0.000
 1348021759,        19.330,              1,          536870912,                  1.000,      1.000,         32,               26,                 0,               12,                    0.000,      5,             1,            1, sorted_array,           32,         0.040,        0.025
 1348021759,        16.240,              1,          536870912,                  1.000,      1.000,         32,               26,                 0,               24,                    0.000,      5,             0,            0, sorted_array,           32,        75.709,        0.000
 1348021759,        17.586,              1,          536870912,                  1.000,      1.000,         32,               26,                 0,               24,                    0.000,      5,             0,            1, sorted_array,           32,         6.331,        2.030
 1348021759,        15.873,              1,          536870912,                  1.000,      1.000,         32,               26,                 0,               24,                    0.000,      5,             1,            0, sorted_array,           32,        75.530,        0.000
 1348021759,        17.644,              1,          536870912,                  1.000,      1.000,         32,               26,                 0,               24,                    0.000,      5,             1,            1, sorted_array,           32,         2.316,        1.898
 1348021759,        15.785,              1,          536870912,                  1.000,      1.000,         32,               26,                 0,               25,                    0.000,      5,             0,            0, sorted_array,           32,       149.036,        0.000
 1348021759,        16.547,              1,          536870912,                  1.000,      1.000,         32,               26,                 0,               25,                    0.000,      5,             0,            1, sorted_array,           32,        10.558,        3.448
 1348021759,        15.792,              1,          536870912,                  1.000,      1.000,         32,               26,                 0,               25,                    0.000,      5,             1,            0, sorted_array,           32,       149.131,        0.000
