build_bytes, build_time_ms, checked_result, gpu_resident_bytes, i_key_range, i_key_size, i_log_build_size, i_log_key_range_factor, i_log_num_batches, i_log_probe_size, i_log_range_query_size, i_runs, i_sort_insert, i_sort_probe,       i_type, i_value_size, probe_time_ms, sort_time_ms
  674015743,         8.138,              1,          268435456,    33554432,         32,               25,                      0,                 0,               27,                      0,      5,             0,            0, sorted_array,           32,       581.944,        0.000
  674015743,         7.941,              1,          268435456,   134217728,         32,               25,                      2,                 0,               27,                      0,      5,             0,            0, sorted_array,           32,       459.952,        0.000
  674015743,         8.125,              1,          268435456,   536870912,         32,               25,                      4,                 0,               27,                      0,      5,             0,            0, sorted_array,           32,       425.637,        0.000
  674015743,         7.980,              1,          268435456,  2147483648,         32,               25,                      6,                 0,               27,                      0,      5,             0,            0, sorted_array,           32,       419.605,        0.000
  674015743,         8.489,              1,          268435456,    33554432,         32,               25,                      0,                 0,               27,                      0,      5,             0,            1, sorted_array,           32,        15.985,       32.548
  674015743,         8.472,              1,          268435456,   134217728,         32,               25,                      2,                 0,               27,                      0,      5,             0,            1, sorted_array,           32,        13.148,       32.224
  674015743,         8.482,              1,          268435456,   536870912,         32,               25,                      4,                 0,               27,                      0,      5,             0,            1, sorted_array,           32,        11.980,       32.515
  674015743,         8.496,              1,          268435456,  2147483648,         32,               25,                      6,                 0,               27,                      0,      5,             0,            1, sorted_array,           32,        11.639,       32.578
  674015743,         8.131,              1,          268435456,    33554432,         32,               25,                      0,                 0,               27,                      2,      5,             0,            0, sorted_array,           32,       980.101,        0.000
  674015743,         8.117,              1,          268435456,   134217728,         32,               25,                      2,                 0,               27,                      2,      5,             0,            0, sorted_array,           32,       574.299,        0.000
  674015743,         8.137,              1,          268435456,   536870912,         32,               25,                      4,                 0,               27,                      2,      5,             0,            0, sorted_array,           32,       457.754,        0.000
  674015743,         8.123,              1,          268435456,  2147483648,         32,               25,                      6,                 0,               27,                      2,      5,             0,            0, sorted_array,           32,       425.659,        0.000
  674015743,         8.428,              1,          268435456,    33554432,         32,               25,                      0,                 0,               27,                      2,      5,             0,            1, sorted_array,           32,        17.056,       31.669
  674015743,         8.468,              1,          268435456,   134217728,         32,               25,                      2,                 0,               27,                      2,      5,             0,            1, sorted_array,           32,        16.736,       31.839
  674015743,         8.480,              1,          268435456,   536870912,         32,               25,                      4,                 0,               27,                      2,      5,             0,            1, sorted_array,           32,        14.419,       32.555
  674015743,         8.506,              1,          268435456,  2147483648,         32,               25,                      6,                 0,               27,                      2,      5,             0,            1, sorted_array,           32,        11.988,       32.620
  674015743,         8.143,              1,          268435456,    33554432,         32,               25,                      0,                 0,               27,                      4,      5,             0,            0, sorted_array,           32,      2436.454,        0.000
  674015743,         8.127,              1,          268435456,   134217728,         32,               25,                      2,                 0,               27,                      4,      5,             0,            0, sorted_array,           32,       966.440,        0.000
  674015743,         8.129,              1,          268435456,   536870912,         32,               25,                      4,                 0,               27,                      4,      5,             0,            0, sorted_array,           32,       570.159,        0.000
  674015743,         8.135,              1,          268435456,  2147483648,         32,               25,                      6,                 0,               27,                      4,      5,             0,            0, sorted_array,           32,       456.911,        0.000
