build_bytes, build_time_ms, checked_result, gpu_resident_bytes, i_build_key_uniformity, i_hit_rate, i_key_size, i_log_build_size, i_log_num_batches, i_log_probe_size, i_probe_zipf_coefficient, i_runs, i_sort_insert, i_sort_probe,       i_type, i_value_size, probe_time_ms, sort_time_ms
  848272696,        13.943,              1,          293589296,                  0.100,      1.000,         32,               23,                 0,               27,                    0.000,      5,             1,            1,    rtx_index,           32,         7.945,        5.821
  848272696,        13.190,              1,          271236016,                  0.000,      1.000,         32,               23,                 0,               27,                    0.000,      5,             1,            1,    rtx_index,           32,         7.857,        5.806
  861003440,        16.007,              1,          314720688,                  1.000,      1.000,         32,               23,                 0,               27,                    0.500,      5,             1,            1,    rtx_index,           32,         5.675,        5.767
  861003440,        16.008,              1,          314720688,                  1.000,      1.000,         32,               23,                 0,               27,                    1.000,      5,             1,            1,    rtx_index,           32,         5.676,        5.766
  861003440,        16.010,              1,          314720688,                  1.000,      1.000,         32,               23,                 0,               27,                    2.000,      5,             1,            1,    rtx_index,           32,         5.675,        5.767
 1729259056,        33.007,              1,          636697264,                  1.000,      1.000,         32,               24,                 0,               27,                    0.000,      5,             0,            0,    rtx_index,           32,        56.791,        0.000
 1729259056,        33.021,              1,          636697264,                  1.000,      0.500,         32,               24,                 0,               27,                    0.000,      5,             0,            0,    rtx_index,           32,        35.243,        0.000
 1729259056,        33.015,              1,          636697264,                  1.000,      0.100,         32,               24,                 0,               27,                    0.000,      5,             0,            0,    rtx_index,           32,        16.605,        0.000
 1729259056,        33.656,              1,          636697264,                  1.000,      0.010,         32,               24,                 0,               27,                    0.000,      5,             0,            0,    rtx_index,           32,        13.123,        0.000
 1729259056,        33.038,              1,          636697264,                  1.000,      0.000,         32,               24,                 0,               27,                    0.000,      5,             0,            0,    rtx_index,           32,        12.282,        0.000
 1729259056,        33.019,              1,          636697264,                  1.000,      1.000,         32,               24,                 4,               27,                    0.000,      5,             0,            0,    rtx_index,           32,        57.063,        0.000
 1729259056,        33.171,              1,          636697264,                  1.000,      1.000,         32,               24,                 8,               27,                    0.000,      5,             0,            0,    rtx_index,           32,        61.312,        0.000
 1729259056,        33.018,              1,          636697264,                  1.000,      1.000,         32,               24,                12,               27,                    0.000,      5,             0,            0,    rtx_index,           32,       125.439,        0.000
 1696684080,        30.211,              1,          604122288,                  0.500,      1.000,         32,               24,                 0,               27,                    0.000,      5,             0,            0,    rtx_index,           32,        57.263,        0.000
 1696541624,        27.046,              1,          550251184,                  0.100,      1.000,         32,               24,                 0,               27,                    0.000,      5,             0,            0,    rtx_index,           32,        54.690,        0.000
 1696541624,        26.621,              1,          563844272,                  0.000,      1.000,         32,               24,                 0,               27,                    0.000,      5,             0,            0,    rtx_index,           32,        54.722,        0.000
 1729259056,        32.984,              1,          636697264,                  1.000,      1.000,         32,               24,                 0,               27,                    0.500,      5,             0,            0,    rtx_index,           32,         5.238,        0.000
 1729259056,        33.453,              1,          636697264,                  1.000,      1.000,         32,               24,                 0,               27,                    1.000,      5,             0,            0,    rtx_index,           32,         5.545,        0.000
 1729259056,        33.020,              1,          636697264,                  1.000,      1.000,         32,               24,                 0,               27,                    2.000,      5,             0,            0,    rtx_index,           32,         5.238,        0.000
 1729259056,        34.339,              1,          636697264,                  1.000,      1.000,         32,               24,                 0,               27,                    0.000,      5,             0,            1,    rtx_index,           32,         8.276,        5.846
 1729259056,        33.969,              1,          636697264,                  1.000,      0.500,         32,               24,                 0,               27,                    0.000,      5,             0,            1,    rtx_index,           32,         7.547,        5.841
 1729259056,        33.838,              1,          636697264,                  1.000,      0.100,         32,               24,                 0,               27,                    0.000,      5,             0,            1,    rtx_index,           32,         7.024,        5.858
 1729259056,        33.977,              1,          636697264,                  1.000,      0.010,         32,               24,                 0,               27,                    0.000,      5,             0,            1,    rtx_index,           32,         6.462,        5.849
 1729259056,        34.305,              1,          636697264,                  1.000,      0.000,         32,               24,                 0,               27,                    0.000,      5,             0,            1,    rtx_index,           32,         5.860,        5.847
 1729259056,        33.353,              1,          636697264,                  1.000,      1.000,         32,               24,                 4,               27,                    0.000,      5,             0,            1,    rtx_index,           32,        24.973,        4.056
 1729259056,        33.012,              1,          636697264,                  1.000,      1.000,         32,               24,                 8,               27,                    0.000,      5,             0,            1,    rtx_index,           32,        60.156,       14.292
 1729259056,        33.027,              1,          636697264,                  1.000,      1.000,         32,               24,                12,               27,                    0.000,      5,             0,            1,    rtx_index,           32,       126.382,      188.372
 1696684080,        31.428,              1,          604122288,                  0.500,      1.000,         32,               24,                 0,               27,                    0.000,      5,             0,            1,    rtx_index,           32,         8.478,        5.838
 1696541624,        28.187,              1,          550251184,                  0.100,      1.000,         32,               24,                 0,               27,                    0.000,      5,             0,            1,    rtx_index,           32,         8.871,        5.818
 1696541624,        27.816,              1,          563844272,                  0.000,      1.000,         32,               24,                 0,               27,                    0.000,      5,             0,            1,    rtx_index,           32,         8.679,        5.815
 1729259056,        33.740,              1,          636697264,                  1.000,      1.000,         32,               24,                 0,               27,                    0.500,      5,             0,            1,    rtx_index,           32,         5.250,        5.783
 1729259056,        33.697,              1,          636697264,                  1.000,      1.000,         32,               24,                 0,               27,                    1.000,      5,             0,            1,    rtx_index,           32,         5.246,        5.786
 1729259056,        34.069,              1,          636697264,                  1.000,      1.000,         32,               24,                 0,               27,                    2.000,      5,             0,            1,    rtx_index,           32,         5.500,        5.778
 1727288880,        30.804,              1,          634727088,                  1.000,      1.000,         32,               24,                 0,               27,                    0.000,      5,             1,            0,    rtx_index,           32,        56.771,        0.000
 1727288880,        31.549,              1,          634727088,                  1.000,      0.500,         32,               24,                 0,               27,                    0.000,      5,             1,            0,    rtx_index,           32,        35.324,        0.000
 1727288880,        30.894,              1,          634727088,                  1.000,      0.100,         32,               24,                 0,               27,                    0.000,      5,             1,            0,    rtx_index,           32,        16.616,        0.000
 1727288880,        31.068,              1,          634727088,                  1.000,      0.010,         32,               24,                 0,               27,                    0.000,      5,             1,            0,    rtx_index,           32,        12.795,        0.000
 1727288880,        30.889,              1,          634727088,                  1.000,      0.000,         32,               24,                 0,               27,                    0.000,      5,             1,            0,    rtx_index,           32,        12.381,        0.000
 1727288880,        30.843,              1,          634727088,                  1.000,      1.000,         32,               24,                 4,               27,                    0.000,      5,             1,            0,    rtx_index,           32,        57.050,        0.000
 1727288880,        30.789,              1,          634727088,                  1.000,      1.000,         32,               24,                 8,               27,                    0.000,      5,             1,            0,    rtx_index,           32,        61.253,        0.000
 1727288880,        30.819,              1,          634727088,                  1.000,      1.000,         32,               24,                12,               27,                    0.000,      5,             1,            0,    rtx_index,           32,       125.113,        0.000
 1696541624,        29.152,              1,          598424368,                  0.500,      1.000,         32,               24,                 0,               27,                    0.000,      5,             1,            0,    rtx_index,           32,        57.170,        0.000
 1696541624,        26.726,              1,          549331376,                  0.100,      1.000,         32,               24,                 0,               27,                    0.000,      5,             1,            0,    rtx_index,           32,        54.672,        0.000
 1696541624,        26.494,              1,          563844400,                  0.000,      1.000,         32,               24,                 0,               27,                    0.000,      5,             1,            0,    rtx_index,           32,        54.588,        0.000
 1727288880,        30.854,              1,          634727088,                  1.000,      1.000,         32,               24,                 0,               27,                    0.500,      5,             1,            0,    rtx_index,           32,         5.302,        0.000
 1727288880,        30.781,              1,          634727088,                  1.000,      1.000,         32,               24,                 0,               27,                    1.000,      5,             1,            0,    rtx_index,           32,         5.254,        0.000
 1727288880,        30.951,              1,          634727088,                  1.000,      1.000,         32,               24,                 0,               27,                    2.000,      5,             1,            0,    rtx_index,           32,         5.333,        0.000
 1727288880,        31.936,              1,          634727088,                  1.000,      1.000,         32,               24,                 0,               27,                    0.000,      5,             1,            1,    rtx_index,           32,         7.819,        5.842
 1727288880,        32.061,              1,          634727088,                  1.000,      0.500,         32,               24,                 0,               27,                    0.000,      5,             1,            1,    rtx_index,           32,         7.121,        5.839
 1727288880,        31.778,              1,          634727088,                  1.000,      0.100,         32,               24,                 0,               27,                    0.000,      5,             1,            1,    rtx_index,           32,         6.864,        5.845
 1727288880,        31.634,              1,          634727088,                  1.000,      0.010,         32,               24,                 0,               27,                    0.000,      5,             1,            1,    rtx_index,           32,         6.467,        5.850
 1727288880,        32.036,              1,          634727088,                  1.000,      0.000,         32,               24,                 0,               27,                    0.000,      5,             1,            1,    rtx_index,           32,         5.889,        5.844
 1727288880,        31.358,              1,          634727088,                  1.000,      1.000,         32,               24,                 4,               27,                    0.000,      5,             1,            1,    rtx_index,           32,        15.743,        4.134
 1727288880,        30.949,              1,          634727088,                  1.000,      1.000,         32,               24,                 8,               27,                    0.000,      5,             1,            1,    rtx_index,           32,        51.666,       14.367
 1727288880,        30.806,              1,          634727088,                  1.000,      1.000,         32,               24,                12,               27,                    0.000,      5,             1,            1,    rtx_index,           32,       122.910,      188.790
 1696541624,        30.030,              1,          598424368,                  0.500,      1.000,         32,               24,                 0,               27,                    0.000,      5,             1,            1,    rtx_index,           32,         8.131,        5.834
 1696541624,        27.983,              1,          549331376,                  0.100,      1.000,         32,               24,                 0,               27,                    0.000,      5,             1,            1,    rtx_index,           32,         8.853,        5.820
 1696541624,        27.597,              1,          563844400,                  0.000,      1.000,         32,               24,                 0,               27,                    0.000,      5,             1,            1,    rtx_index,           32,         8.511,        5.820
 1727288880,        31.490,              1,          634727088,                  1.000,      1.000,         32,               24,                 0,               27,                    0.500,      5,             1,            1,    rtx_index,           32,         5.398,        5.782
 1727288880,        31.311,              1,          634727088,                  1.000,      1.000,         32,               24,                 0,               27,                    1.000,      5,             1,            1,    rtx_index,           32,         5.268,        5.787
 1727288880,        32.017,              1,          634727088,                  1.000,      1.000,         32,               24,                 0,               27,                    2.000,      5,             1,            1,    rtx_index,           32,         5.708,        5.769
 3438902576,        65.838,              1,         1253782832,                  1.000,      1.000,         32,               25,                 0,               27,                    0.000,      5,             0,            0,    rtx_index,           32,        66.289,        0.000
 3438902576,        65.737,              1,         1253782832,                  1.000,      0.500,         32,               25,                 0,               27,                    0.000,      5,             0,            0,    rtx_index,           32,        43.633,        0.000
 3438902576,        65.746,              1,         1253782832,                  1.000,      0.100,         32,               25,                 0,               27,                    0.000,      5,             0,            0,    rtx_index,           32,        22.875,        0.000
 3438902576,        65.749,              1,         1253782832,                  1.000,      0.010,         32,               25,                 0,               27,                    0.000,      5,             0,            0,    rtx_index,           32,        18.119,        0.000
 3438902576,        65.772,              1,         1253782832,                  1.000,      0.000,         32,               25,                 0,               27,                    0.000,      5,             0,            0,    rtx_index,           32,        17.592,        0.000
 3438902576,        65.709,              1,         1253782832,                  1.000,      1.000,         32,               25,                 4,               27,                    0.000,      5,             0,            0,    rtx_index,           32,        66.545,        0.000
 3438902576,        65.749,              1,         1253782832,                  1.000,      1.000,         32,               25,                 8,               27,                    0.000,      5,             0,            0,    rtx_index,           32,        70.700,        0.000
 3438902576,        65.746,              1,         1253782832,                  1.000,      1.000,         32,               25,                12,               27,                    0.000,      5,             0,            0,    rtx_index,           32,       134.504,        0.000
 3393079352,        60.832,              1,         1168729264,                  0.500,      1.000,         32,               25,                 0,               27,                    0.000,      5,             0,            0,    rtx_index,           32,        67.699,        0.000
 3393079352,        54.148,              1,         1068337584,                  0.100,      1.000,         32,               25,                 0,               27,                    0.000,      5,             0,            0,    rtx_index,           32,        64.867,        0.000
 3393079352,        53.054,              1,         1054025648,                  0.000,      1.000,         32,               25,                 0,               27,                    0.000,      5,             0,            0,    rtx_index,           32,        63.331,        0.000
 3438902576,        65.860,              1,         1253782832,                  1.000,      1.000,         32,               25,                 0,               27,                    0.500,      5,             0,            0,    rtx_index,           32,         5.235,        0.000
 3438902576,        65.841,              1,         1253782832,                  1.000,      1.000,         32,               25,                 0,               27,                    1.000,      5,             0,            0,    rtx_index,           32,         5.246,        0.000
 3438902576,        65.851,              1,         1253782832,                  1.000,      1.000,         32,               25,                 0,               27,                    2.000,      5,             0,            0,    rtx_index,           32,         5.247,        0.000
 3438902576,        66.578,              1,         1253782832,                  1.000,      1.000,         32,               25,                 0,               27,                    0.000,      5,             0,            1,    rtx_index,           32,         9.775,        5.840
 3438902576,        66.536,              1,         1253782832,                  1.000,      0.500,         32,               25,                 0,               27,                    0.000,      5,             0,            1,    rtx_index,           32,         9.021,        5.842
 3438902576,        66.481,              1,         1253782832,                  1.000,      0.100,         32,               25,                 0,               27,                    0.000,      5,             0,            1,    rtx_index,           32,         7.416,        5.854
 3438902576,        66.596,              1,         1253782832,                  1.000,      0.010,         32,               25,                 0,               27,                    0.000,      5,             0,            1,    rtx_index,           32,         6.499,        5.863
 3438902576,        66.582,              1,         1253782832,                  1.000,      0.000,         32,               25,                 0,               27,                    0.000,      5,             0,            1,    rtx_index,           32,         5.790,        5.865
 3438902576,        65.835,              1,         1253782832,                  1.000,      1.000,         32,               25,                 4,               27,                    0.000,      5,             0,            1,    rtx_index,           32,        36.312,        3.948
 3438902576,        65.796,              1,         1253782832,                  1.000,      1.000,         32,               25,                 8,               27,                    0.000,      5,             0,            1,    rtx_index,           32,        68.573,       14.184
 3438902576,        65.861,              1,         1253782832,                  1.000,      1.000,         32,               25,                12,               27,                    0.000,      5,             0,            1,    rtx_index,           32,       133.874,      186.851
 3393079352,        61.413,              1,         1168729264,                  0.500,      1.000,         32,               25,                 0,               27,                    0.000,      5,             0,            1,    rtx_index,           32,         9.358,        5.860
 3393079352,        54.846,              1,         1068337584,                  0.100,      1.000,         32,               25,                 0,               27,                    0.000,      5,             0,            1,    rtx_index,           32,         9.764,        5.823
 3393079352,        53.714,              1,         1054025648,                  0.000,      1.000,         32,               25,                 0,               27,                    0.000,      5,             0,            1,    rtx_index,           32,         9.346,        5.812
 3438902576,        66.565,              1,         1253782832,                  1.000,      1.000,         32,               25,                 0,               27,                    0.500,      5,             0,            1,    rtx_index,           32,         5.233,        5.801
 3438902576,        66.551,              1,         1253782832,                  1.000,      1.000,         32,               25,                 0,               27,                    1.000,      5,             0,            1,    rtx_index,           32,         5.249,        5.797
 3438902576,        66.606,              1,         1253782832,                  1.000,      1.000,         32,               25,                 0,               27,                    2.000,      5,             0,            1,    rtx_index,           32,         5.246,        5.798
 3436402864,        60.892,              1,         1251283120,                  1.000,      1.000,         32,               25,                 0,               27,                    0.000,      5,             1,            0,    rtx_index,           32,        66.262,        0.000
 3436402864,        60.740,              1,         1251283120,                  1.000,      0.500,         32,               25,                 0,               27,                    0.000,      5,             1,            0,    rtx_index,           32,        43.631,        0.000
 3436402864,        60.748,              1,         1251283120,                  1.000,      0.100,         32,               25,                 0,               27,                    0.000,      5,             1,            0,    rtx_index,           32,        22.868,        0.000
 3436402864,        60.719,              1,         1251283120,                  1.000,      0.010,         32,               25,                 0,               27,                    0.000,      5,             1,            0,    rtx_index,           32,        18.101,        0.000
 3436402864,        60.784,              1,         1251283120,                  1.000,      0.000,         32,               25,                 0,               27,                    0.000,      5,             1,            0,    rtx_index,           32,        17.588,        0.000
 3436402864,        60.770,              1,         1251283120,                  1.000,      1.000,         32,               25,                 4,               27,                    0.000,      5,             1,            0,    rtx_index,           32,        66.532,        0.000
 3436402864,        60.788,              1,         1251283120,                  1.000,      1.000,         32,               25,                 8,               27,                    0.000,      5,             1,            0,    rtx_index,           32,        70.578,        0.000
 3436402864,        60.865,              1,         1251283120,                  1.000,      1.000,         32,               25,                12,               27,                    0.000,      5,             1,            0,    rtx_index,           32,       133.070,        0.000
 3393079352,        58.398,              1,         1167592112,                  0.500,      1.000,         32,               25,                 0,               27,                    0.000,      5,             1,            0,    rtx_index,           32,        67.703,        0.000
 3393079352,        53.675,              1,         1052688816,                  0.100,      1.000,         32,               25,                 0,               27,                    0.000,      5,             1,            0,    rtx_index,           32,        64.797,        0.000
 3393079352,        52.958,              1,         1054676400,                  0.000,      1.000,         32,               25,                 0,               27,                    0.000,      5,             1,            0,    rtx_index,           32,        63.268,        0.000
 3436402864,        60.856,              1,         1251283120,                  1.000,      1.000,         32,               25,                 0,               27,                    0.500,      5,             1,            0,    rtx_index,           32,         5.252,        0.000
 3436402864,        60.780,              1,         1251283120,                  1.000,      1.000,         32,               25,                 0,               27,                    1.000,      5,             1,            0,    rtx_index,           32,         5.239,        0.000
 3436402864,        60.761,              1,         1251283120,                  1.000,      1.000,         32,               25,                 0,               27,                    2.000,      5,             1,            0,    rtx_index,           32,         5.235,        0.000
 3436402864,        61.177,              1,         1251283120,                  1.000,      1.000,         32,               25,                 0,               27,                    0.000,      5,             1,            1,    rtx_index,           32,         7.844,        5.836
 3436402864,        61.119,              1,         1251283120,                  1.000,      0.500,         32,               25,                 0,               27,                    0.000,      5,             1,            1,    rtx_index,           32,         7.179,        5.827
 3436402864,        61.234,              1,         1251283120,                  1.000,      0.100,         32,               25,                 0,               27,                    0.000,      5,             1,            1,    rtx_index,           32,         6.994,        5.842
