build_bytes, build_time_ms, checked_result, gpu_resident_bytes, i_key_range, i_key_size, i_log_build_size, i_log_key_range_factor, i_log_num_batches, i_log_probe_size, i_log_range_query_size, i_runs, i_sort_insert, i_sort_probe,       i_type, i_value_size, probe_time_ms, sort_time_ms
 3427422128,        65.072,              1,         1242302384,   536870912,         64,               25,                      4,                 0,               27,                      0,      5,             0,            0,    rtx_index,           32,        24.401,        0.000
 3438185520,        65.332,              1,         1253065776,  2147483648,         64,               25,                      6,                 0,               27,                      0,      5,             0,            0,    rtx_index,           32,        20.954,        0.000
 3439308336,        65.308,              1,         1254188592,  8589934592,         64,               25,                      8,                 0,               27,                      0,      5,             0,            0,    rtx_index,           32,        21.200,        0.000
 3438724400,        65.290,              1,         1253604656, 34359738368,         64,               25,                     10,                 0,               27,                      0,      5,             0,            0,    rtx_index,           32,        20.900,        0.000
 3393079352,        64.593,              1,         1080175664,    33554432,         64,               25,                      0,                 0,               27,                      0,      5,             0,            1,    rtx_index,           32,        13.714,       42.416
 3393079352,        66.307,              1,         1190884144,   134217728,         64,               25,                      2,                 0,               27,                      0,      5,             0,            1,    rtx_index,           32,        12.736,       42.499
 3427422128,        67.124,              1,         1242302384,   536870912,         64,               25,                      4,                 0,               27,                      0,      5,             0,            1,    rtx_index,           32,        11.843,       42.490
 3438185520,        67.451,              1,         1253065776,  2147483648,         64,               25,                      6,                 0,               27,                      0,      5,             0,            1,    rtx_index,           32,         7.719,       42.488
 3439308336,        67.515,              1,         1254188592,  8589934592,         64,               25,                      8,                 0,               27,                      0,      5,             0,            1,    rtx_index,           32,         8.150,       42.647
 3438724400,        67.515,              1,         1253604656, 34359738368,         64,               25,                     10,                 0,               27,                      0,      5,             0,            1,    rtx_index,           32,         8.216,       42.696
 3393079352,        62.388,              1,         1080175664,    33554432,         64,               25,                      0,                 0,               27,                      2,      5,             0,            0,    rtx_index,           32,       213.610,        0.000
 3393079352,        64.076,              1,         1190884144,   134217728,         64,               25,                      2,                 0,               27,                      2,      5,             0,            0,    rtx_index,           32,        84.005,        0.000
 3427422128,        64.987,              1,         1242302384,   536870912,         64,               25,                      4,                 0,               27,                      2,      5,             0,            0,    rtx_index,           32,        43.151,        0.000
 3438185520,        65.269,              1,         1253065776,  2147483648,         64,               25,                      6,                 0,               27,                      2,      5,             0,            0,    rtx_index,           32,        28.457,        0.000
 3439308336,        65.435,              1,         1254188592,  8589934592,         64,               25,                      8,                 0,               27,                      2,      5,             0,            0,    rtx_index,           32,        24.526,        0.000
 3438724400,        65.329,              1,         1253604656, 34359738368,         64,               25,                     10,                 0,               27,                      2,      5,             0,            0,    rtx_index,           32,        22.628,        0.000
 3393079352,        64.591,              1,         1080175664,    33554432,         64,               25,                      0,                 0,               27,                      2,      5,             0,            1,    rtx_index,           32,        28.317,       42.415
 3393079352,        66.321,              1,         1190884144,   134217728,         64,               25,                      2,                 0,               27,                      2,      5,             0,            1,    rtx_index,           32,        17.430,       42.471
 3427422128,        67.167,              1,         1242302384,   536870912,         64,               25,                      4,                 0,               27,                      2,      5,             0,            1,    rtx_index,           32,        16.908,       42.439
 3438185520,        67.425,              1,         1253065776,  2147483648,         64,               25,                      6,                 0,               27,                      2,      5,             0,            1,    rtx_index,           32,         9.333,       42.563
 3439308336,        67.488,              1,         1254188592,  8589934592,         64,               25,                      8,                 0,               27,                      2,      5,             0,            1,    rtx_index,           32,         8.845,       42.605
 3438724400,        67.434,              1,         1253604656, 34359738368,         64,               25,                     10,                 0,               27,                      2,      5,             0,            1,    rtx_index,           32,         8.877,       42.676
 3393079352,        62.230,              1,         1080175664,    33554432,         64,               25,                      0,                 0,               27,                      4,      5,             0,            0,    rtx_index,           32,       630.609,        0.000
 3393079352,        64.016,              1,         1190884144,   134217728,         64,               25,                      2,                 0,               27,                      4,      5,             0,            0,    rtx_index,           32,       218.781,        0.000
 3427422128,        65.016,              1,         1242302384,   536870912,         64,               25,                      4,                 0,               27,                      4,      5,             0,            0,    rtx_index,           32,        87.328,        0.000
 3438185520,        65.292,              1,         1253065776,  2147483648,         64,               25,                      6,                 0,               27,                      4,      5,             0,            0,    rtx_index,           32,        46.323,        0.000
 3439308336,        65.398,              1,         1254188592,  8589934592,         64,               25,                      8,                 0,               27,                      4,      5,             0,            0,    rtx_index,           32,        32.032,        0.000
 3438724400,        65.216,              1,         1253604656, 34359738368,         64,               25,                     10,                 0,               27,                      4,      5,             0,            0,    rtx_index,           32,        26.035,        0.000
 3393079352,        64.569,              1,         1080175664,    33554432,         64,               25,                      0,                 0,               27,                      4,      5,             0,            1,    rtx_index,           32,        85.651,       42.431
 3393079352,        66.293,              1,         1190884144,   134217728,         64,               25,                      2,                 0,               27,                      4,      5,             0,            1,    rtx_index,           32,        29.768,       42.510
 3427422128,        67.137,              1,         1242302384,   536870912,         64,               25,                      4,                 0,               27,                      4,      5,             0,            1,    rtx_index,           32,        20.721,       42.482
 3438185520,        67.406,              1,         1253065776,  2147483648,         64,               25,                      6,                 0,               27,                      4,      5,             0,            1,    rtx_index,           32,        11.955,       42.553
 3439308336,        67.491,              1,         1254188592,  8589934592,         64,               25,                      8,                 0,               27,                      4,      5,             0,            1,    rtx_index,           32,         9.854,       42.630
 3438724400,        67.467,              1,         1253604656, 34359738368,         64,               25,                     10,                 0,               27,                      4,      5,             0,            1,    rtx_index,           32,         9.141,       42.690
 3393079352,        62.207,              1,         1080175664,    33554432,         64,               25,                      0,                 0,               27,                      6,      5,             0,            0,    rtx_index,           32,      2257.565,        0.000
 3393079352,        64.175,              1,         1190884144,   134217728,         64,               25,                      2,                 0,               27,                      6,      5,             0,            0,    rtx_index,           32,       725.202,        0.000
 3427422128,        65.051,              1,         1242302384,   536870912,         64,               25,                      4,                 0,               27,                      6,      5,             0,            0,    rtx_index,           32,       265.736,        0.000
 3438185520,        65.312,              1,         1253065776,  2147483648,         64,               25,                      6,                 0,               27,                      6,      5,             0,            0,    rtx_index,           32,       111.494,        0.000
 3439308336,        65.414,              1,         1254188592,  8589934592,         64,               25,                      8,                 0,               27,                      6,      5,             0,            0,    rtx_index,           32,        60.058,        0.000
 3438724400,        65.199,              1,         1253604656, 34359738368,         64,               25,                     10,                 0,               27,                      6,      5,             0,            0,    rtx_index,           32,        39.495,        0.000
 3393079352,        64.503,              1,         1080175664,    33554432,         64,               25,                      0,                 0,               27,                      6,      5,             0,            1,    rtx_index,           32,       325.541,       42.425
 3393079352,        66.262,              1,         1190884144,   134217728,         64,               25,                      2,                 0,               27,                      6,      5,             0,            1,    rtx_index,           32,        87.709,       42.404
 3427422128,        67.090,              1,         1242302384,   536870912,         64,               25,                      4,                 0,               27,                      6,      5,             0,            1,    rtx_index,           32,        31.764,       42.468
 3438185520,        67.275,              1,         1253065776,  2147483648,         64,               25,                      6,                 0,               27,                      6,      5,             0,            1,    rtx_index,           32,        16.868,       42.553
 3439308336,        67.452,              1,         1254188592,  8589934592,         64,               25,                      8,                 0,               27,                      6,      5,             0,            1,    rtx_index,           32,        12.552,       42.617
 3438724400,        67.453,              1,         1253604656, 34359738368,         64,               25,                     10,                 0,               27,                      6,      5,             0,            1,    rtx_index,           32,        10.492,       42.666
 3393079352,        62.374,              1,         1080175664,    33554432,         64,               25,                      0,                 0,               27,                      8,      5,             0,            0,    rtx_index,           32,      8699.589,        0.000
 3393079352,        64.176,              1,         1190884144,   134217728,         64,               25,                      2,                 0,               27,                      8,      5,             0,            0,    rtx_index,           32,      2719.635,        0.000
 3427422128,        65.068,              1,         1242302384,   536870912,         64,               25,                      4,                 0,               27,                      8,      5,             0,            0,    rtx_index,           32,       936.054,        0.000
 3438185520,        65.217,              1,         1253065776,  2147483648,         64,               25,                      6,                 0,               27,                      8,      5,             0,            0,    rtx_index,           32,       369.287,        0.000
 3439308336,        65.378,              1,         1254188592,  8589934592,         64,               25,                      8,                 0,               27,                      8,      5,             0,            0,    rtx_index,           32,       169.804,        0.000
 3438724400,        65.427,              1,         1253604656, 34359738368,         64,               25,                     10,                 0,               27,                      8,      5,             0,            0,    rtx_index,           32,        88.345,        0.000
 3393079352,        64.608,              1,         1080175664,    33554432,         64,               25,                      0,                 0,               27,                      8,      5,             0,            1,    rtx_index,           32,      1284.682,       42.417
 3393079352,        66.256,              1,         1190884144,   134217728,         64,               25,                      2,                 0,               27,                      8,      5,             0,            1,    rtx_index,           32,       326.440,       42.538
 3427422128,        67.025,              1,         1242302384,   536870912,         64,               25,                      4,                 0,               27,                      8,      5,             0,            1,    rtx_index,           32,        88.830,       42.490
 3438185520,        67.347,              1,         1253065776,  2147483648,         64,               25,                      6,                 0,               27,                      8,      5,             0,            1,    rtx_index,           32,        31.003,       42.503
 3439308336,        67.510,              1,         1254188592,  8589934592,         64,               25,                      8,                 0,               27,                      8,      5,             0,            1,    rtx_index,           32,        19.258,       42.660
 3438724400,        67.484,              1,         1253604656, 34359738368,         64,               25,                     10,                 0,               27,                      8,      5,             0,            1,    rtx_index,           32,        14.702,       42.612
 3393079352,        62.388,              1,         1080175664,    33554432,         64,               25,                      0,                 0,               27,                     10,      5,             0,            0,    rtx_index,           32,     34392.722,        0.000
 3393079352,        64.234,              1,         1190884144,   134217728,         64,               25,                      2,                 0,               27,                     10,      5,             0,            0,    rtx_index,           32,     10672.629,        0.000
 3427422128,        65.019,              1,         1242302384,   536870912,         64,               25,                      4,                 0,               27,                     10,      5,             0,            0,    rtx_index,           32,      3575.850,        0.000
 3438185520,        65.131,              1,         1253065776,  2147483648,         64,               25,                      6,                 0,               27,                     10,      5,             0,            0,    rtx_index,           32,      1359.797,        0.000
 3439308336,        65.380,              1,         1254188592,  8589934592,         64,               25,                      8,                 0,               27,                     10,      5,             0,            0,    rtx_index,           32,       586.630,        0.000
 3438724400,        65.424,              1,         1253604656, 34359738368,         64,               25,                     10,                 0,               27,                     10,      5,             0,            0,    rtx_index,           32,       284.778,        0.000
 3393079352,        64.584,              1,         1080175664,    33554432,         64,               25,                      0,                 0,               27,                     10,      5,             0,            1,    rtx_index,           32,      5126.476,       42.416
 3393079352,        66.271,              1,         1190884144,   134217728,         64,               25,                      2,                 0,               27,                     10,      5,             0,            1,    rtx_index,           32,      1287.583,       42.510
 3427422128,        67.161,              1,         1242302384,   536870912,         64,               25,                      4,                 0,               27,                     10,      5,             0,            1,    rtx_index,           32,       330.626,       42.484
 3438185520,        67.228,              1,         1253065776,  2147483648,         64,               25,                      6,                 0,               27,                     10,      5,             0,            1,    rtx_index,           32,        91.347,       42.519
 3439308336,        67.471,              1,         1254188592,  8589934592,         64,               25,                      8,                 0,               27,                     10,      5,             0,            1,    rtx_index,           32,        40.590,       42.608
 3438724400,        67.405,              1,         1253604656, 34359738368,         64,               25,                     10,                 0,               27,                     10,      5,             0,            1,    rtx_index,           32,        27.232,       42.725
  948481535,         7.894,              1,          402653184,    33554432,         64,               25,                      0,                 0,               12,                     10,      5,             0,            0, sorted_array,           32,         1.644,        0.000
  948481535,         7.953,              1,          402653184,   134217728,         64,               25,                      2,                 0,               12,                     10,      5,             0,            0, sorted_array,           32,         0.467,        0.000
  948481535,         7.962,              1,          402653184,   536870912,         64,               25,                      4,                 0,               12,                     10,      5,             0,            0, sorted_array,           32,         0.143,        0.000
  948481535,         7.986,              1,          402653184,  2147483648,         64,               25,                      6,                 0,               12,                     10,      5,             0,            0, sorted_array,           32,         0.055,        0.000
  948481535,         7.991,              1,          402653184,  8589934592,         64,               25,                      8,                 0,               12,                     10,      5,             0,            0, sorted_array,           32,         0.033,        0.000
  948481535,         7.998,              1,          402653184, 34359738368,         64,               25,                     10,                 0,               12,                     10,      5,             0,            0, sorted_array,           32,         0.026,        0.000
  948481535,         7.893,              1,          402653184,    33554432,         64,               25,                      0,                 0,               12,                     10,      5,             0,            1, sorted_array,           32,         1.563,        0.069
  948481535,         7.950,              1,          402653184,   134217728,         64,               25,                      2,                 0,               12,                     10,      5,             0,            1, sorted_array,           32,         0.458,        0.070
  948481535,         7.964,              1,          402653184,   536870912,         64,               25,                      4,                 0,               12,                     10,      5,             0,            1, sorted_array,           32,         0.139,        0.069
  948481535,         7.985,              1,          402653184,  2147483648,         64,               25,                      6,                 0,               12,                     10,      5,             0,            1, sorted_array,           32,         0.051,        0.070
  948481535,         7.990,              1,          402653184,  8589934592,         64,               25,                      8,                 0,               12,                     10,      5,             0,            1, sorted_array,           32,         0.030,        0.070
  948481535,         7.999,              1,          402653184, 34359738368,         64,               25,                     10,                 0,               12,                     10,      5,             0,            1, sorted_array,           32,         0.023,        0.072
  948481535,         7.705,              1,          402653184,    33554432,         64,               25,                      0,                 0,               27,                      0,      5,             0,            0, sorted_array,           32,       147.720,        0.000
  948481535,         7.710,              1,          402653184,   134217728,         64,               25,                      2,                 0,               27,                      0,      5,             0,            0, sorted_array,           32,       109.329,        0.000
  948481535,         7.717,              1,          402653184,   536870912,         64,               25,                      4,                 0,               27,                      0,      5,             0,            0, sorted_array,           32,       106.791,        0.000
  948481535,         7.726,              1,          402653184,  2147483648,         64,               25,                      6,                 0,               27,                      0,      5,             0,            0, sorted_array,           32,       105.410,        0.000
  948481535,         7.739,              1,          402653184,  8589934592,         64,               25,                      8,                 0,               27,                      0,      5,             0,            0, sorted_array,           32,       105.223,        0.000
  948481535,         7.743,              1,          402653184, 34359738368,         64,               25,                     10,                 0,               27,                      0,      5,             0,            0, sorted_array,           32,       105.689,        0.000
  948481535,         8.084,              1,          402653184,    33554432,         64,               25,                      0,                 0,               27,                      0,      5,             0,            1, sorted_array,           32,         8.353,       41.948
  948481535,         8.078,              1,          402653184,   134217728,         64,               25,                      2,                 0,               27,                      0,      5,             0,            1, sorted_array,           32,         7.470,       42.003
  948481535,         8.085,              1,          402653184,   536870912,         64,               25,                      4,                 0,               27,                      0,      5,             0,            1, sorted_array,           32,         6.595,       42.050
  948481535,         8.091,              1,          402653184,  2147483648,         64,               25,                      6,                 0,               27,                      0,      5,             0,            1, sorted_array,           32,         6.248,       42.065
  948481535,         8.115,              1,          402653184,  8589934592,         64,               25,                      8,                 0,               27,                      0,      5,             0,            1, sorted_array,           32,         6.419,       42.179
  948481535,         8.115,              1,          402653184, 34359738368,         64,               25,                     10,                 0,               27,                      0,      5,             0,            1, sorted_array,           32,         6.352,       42.151
  948481535,         7.702,              1,          402653184,    33554432,         64,               25,                      0,                 0,               27,                      2,      5,             0,            0, sorted_array,           32,       215.618,        0.000
  948481535,         7.712,              1,          402653184,   134217728,         64,               25,                      2,                 0,               27,                      2,      5,             0,            0, sorted_array,           32,       128.688,        0.000
  948481535,         7.718,              1,          402653184,   536870912,         64,               25,                      4,                 0,               27,                      2,      5,             0,            0, sorted_array,           32,       109.851,        0.000
  948481535,         7.727,              1,          402653184,  2147483648,         64,               25,                      6,                 0,               27,                      2,      5,             0,            0, sorted_array,           32,       106.996,        0.000
  948481535,         7.737,              1,          402653184,  8589934592,         64,               25,                      8,                 0,               27,                      2,      5,             0,            0, sorted_array,           32,       106.028,        0.000
  948481535,         7.744,              1,          402653184, 34359738368,         64,               25,                     10,                 0,               27,                      2,      5,             0,            0, sorted_array,           32,       105.876,        0.000
  948481535,         8.089,              1,          402653184,    33554432,         64,               25,                      0,                 0,               27,                      2,      5,             0,            1, sorted_array,           32,         8.651,       41.998
  948481535,         8.080,              1,          402653184,   134217728,         64,               25,                      2,                 0,               27,                      2,      5,             0,            1, sorted_array,           32,         8.682,       42.031
  948481535,         8.082,              1,          402653184,   536870912,         64,               25,                      4,                 0,               27,                      2,      5,             0,            1, sorted_array,           32,         7.703,       42.026
  948481535,         8.107,              1,          402653184,  2147483648,         64,               25,                      6,                 0,               27,                      2,      5,             0,            1, sorted_array,           32,         6.638,       42.114
  948481535,         8.115,              1,          402653184,  8589934592,         64,               25,                      8,                 0,               27,                      2,      5,             0,            1, sorted_array,           32,         6.518,       42.145
  948481535,         8.114,              1,          402653184, 34359738368,         64,               25,                     10,                 0,               27,                      2,      5,             0,            1, sorted_array,           32,         6.385,       42.243
  948481535,         7.700,              1,          402653184,    33554432,         64,               25,                      0,                 0,               27,                      4,      5,             0,            0, sorted_array,           32,       473.458,        0.000
  948481535,         7.703,              1,          402653184,   134217728,         64,               25,                      2,                 0,               27,                      4,      5,             0,            0, sorted_array,           32,       215.100,        0.000
  948481535,         7.714,              1,          402653184,   536870912,         64,               25,                      4,                 0,               27,                      4,      5,             0,            0, sorted_array,           32,       128.933,        0.000
  948481535,         7.726,              1,          402653184,  2147483648,         64,               25,                      6,                 0,               27,                      4,      5,             0,            0, sorted_array,           32,       109.761,        0.000
  948481535,         7.742,              1,          402653184,  8589934592,         64,               25,                      8,                 0,               27,                      4,      5,             0,            0, sorted_array,           32,       107.299,        0.000
  948481535,         7.748,              1,          402653184, 34359738368,         64,               25,                     10,                 0,               27,                      4,      5,             0,            0, sorted_array,           32,       106.332,        0.000
  948481535,         8.093,              1,          402653184,    33554432,         64,               25,                      0,                 0,               27,                      4,      5,             0,            1, sorted_array,           32,         9.666,       42.001
  948481535,         8.078,              1,          402653184,   134217728,         64,               25,                      2,                 0,               27,                      4,      5,             0,            1, sorted_array,           32,         8.994,       42.042
  948481535,         8.092,              1,          402653184,   536870912,         64,               25,                      4,                 0,               27,                      4,      5,             0,            1, sorted_array,           32,         8.878,       42.097
  948481535,         8.099,              1,          402653184,  2147483648,         64,               25,                      6,                 0,               27,                      4,      5,             0,            1, sorted_array,           32,         7.762,       42.045
  948481535,         8.114,              1,          402653184,  8589934592,         64,               25,                      8,                 0,               27,                      4,      5,             0,            1, sorted_array,           32,         6.832,       42.148
  948481535,         8.117,              1,          402653184, 34359738368,         64,               25,                     10,                 0,               27,                      4,      5,             0,            1, sorted_array,           32,         6.480,       42.202
  948481535,         7.706,              1,          402653184,    33554432,         64,               25,                      0,                 0,               27,                      6,      5,             0,            0, sorted_array,           32,      1536.147,        0.000
  948481535,         7.709,              1,          402653184,   134217728,         64,               25,                      2,                 0,               27,                      6,      5,             0,            0, sorted_array,           32,       472.549,        0.000
  948481535,         7.713,              1,          402653184,   536870912,         64,               25,                      4,                 0,               27,                      6,      5,             0,            0, sorted_array,           32,       215.222,        0.000
  948481535,         7.724,              1,          402653184,  2147483648,         64,               25,                      6,                 0,               27,                      6,      5,             0,            0, sorted_array,           32,       129.790,        0.000
  948481535,         7.736,              1,          402653184,  8589934592,         64,               25,                      8,                 0,               27,                      6,      5,             0,            0, sorted_array,           32,       110.183,        0.000
  948481535,         7.746,              1,          402653184, 34359738368,         64,               25,                     10,                 0,               27,                      6,      5,             0,            0, sorted_array,           32,       108.027,        0.000
  948481535,         8.087,              1,          402653184,    33554432,         64,               25,                      0,                 0,               27,                      6,      5,             0,            1, sorted_array,           32,        17.561,       42.029
  948481535,         8.071,              1,          402653184,   134217728,         64,               25,                      2,                 0,               27,                      6,      5,             0,            1, sorted_array,           32,         9.955,       41.944
  948481535,         8.097,              1,          402653184,   536870912,         64,               25,                      4,                 0,               27,                      6,      5,             0,            1, sorted_array,           32,         9.190,       42.012
  948481535,         8.097,              1,          402653184,  2147483648,         64,               25,                      6,                 0,               27,                      6,      5,             0,            1, sorted_array,           32,         8.896,       42.212
  948481535,         8.106,              1,          402653184,  8589934592,         64,               25,                      8,                 0,               27,                      6,      5,             0,            1, sorted_array,           32,         7.887,       42.113
  948481535,         8.118,              1,          402653184, 34359738368,         64,               25,                     10,                 0,               27,                      6,      5,             0,            1, sorted_array,           32,         6.895,       42.220
  948481535,         7.704,              1,          402653184,    33554432,         64,               25,                      0,                 0,               27,                      8,      5,             0,            0, sorted_array,           32,      5694.848,        0.000
  948481535,         7.708,              1,          402653184,   134217728,         64,               25,                      2,                 0,               27,                      8,      5,             0,            0, sorted_array,           32,      1518.869,        0.000
  948481535,         7.712,              1,          402653184,   536870912,         64,               25,                      4,                 0,               27,                      8,      5,             0,            0, sorted_array,           32,       472.244,        0.000
  948481535,         7.727,              1,          402653184,  2147483648,         64,               25,                      6,                 0,               27,                      8,      5,             0,            0, sorted_array,           32,       215.135,        0.000
  948481535,         7.737,              1,          402653184,  8589934592,         64,               25,                      8,                 0,               27,                      8,      5,             0,            0, sorted_array,           32,       129.425,        0.000
  948481535,         7.743,              1,          402653184, 34359738368,         64,               25,                     10,                 0,               27,                      8,      5,             0,            0, sorted_array,           32,       110.729,        0.000
  948481535,         8.083,              1,          402653184,    33554432,         64,               25,                      0,                 0,               27,                      8,      5,             0,            1, sorted_array,           32,        54.268,       41.992
  948481535,         8.069,              1,          402653184,   134217728,         64,               25,                      2,                 0,               27,                      8,      5,             0,            1, sorted_array,           32,        17.204,       41.958
  948481535,         8.078,              1,          402653184,   536870912,         64,               25,                      4,                 0,               27,                      8,      5,             0,            1, sorted_array,           32,        10.108,       41.996
  948481535,         8.092,              1,          402653184,  2147483648,         64,               25,                      6,                 0,               27,                      8,      5,             0,            1, sorted_array,           32,         9.205,       42.045
  948481535,         8.113,              1,          402653184,  8589934592,         64,               25,                      8,                 0,               27,                      8,      5,             0,            1, sorted_array,           32,         8.875,       42.134
  948481535,         8.108,              1,          402653184, 34359738368,         64,               25,                     10,                 0,               27,                      8,      5,             0,            1, sorted_array,           32,         7.898,       42.226
  948481535,         7.709,              1,          402653184,    33554432,         64,               25,                      0,                 0,               27,                     10,      5,             0,            0, sorted_array,           32,     22363.314,        0.000
  948481535,         7.705,              1,          402653184,   134217728,         64,               25,                      2,                 0,               27,                     10,      5,             0,            0, sorted_array,           32,      5655.675,        0.000
  948481535,         7.712,              1,          402653184,   536870912,         64,               25,                      4,                 0,               27,                     10,      5,             0,            0, sorted_array,           32,      1516.543,        0.000
  948481535,         7.728,              1,          402653184,  2147483648,         64,               25,                      6,                 0,               27,                     10,      5,             0,            0, sorted_array,           32,       472.247,        0.000
  948481535,         7.740,              1,          402653184,  8589934592,         64,               25,                      8,                 0,               27,                     10,      5,             0,            0, sorted_array,           32,       213.507,        0.000
  948481535,         7.741,              1,          402653184, 34359738368,         64,               25,                     10,                 0,               27,                     10,      5,             0,            0, sorted_array,           32,       128.046,        0.000
  948481535,         8.090,              1,          402653184,    33554432,         64,               25,                      0,                 0,               27,                     10,      5,             0,            1, sorted_array,           32,       204.609,       41.980
  948481535,         8.073,              1,          402653184,   134217728,         64,               25,                      2,                 0,               27,                     10,      5,             0,            1, sorted_array,           32,        52.906,       41.960
  948481535,         8.083,              1,          402653184,   536870912,         64,               25,                      4,                 0,               27,                     10,      5,             0,            1, sorted_array,           32,        16.893,       42.035
  948481535,         8.095,              1,          402653184,  2147483648,         64,               25,                      6,                 0,               27,                     10,      5,             0,            1, sorted_array,           32,        10.143,       42.118
  948481535,         8.112,              1,          402653184,  8589934592,         64,               25,                      8,                 0,               27,                     10,      5,             0,            1, sorted_array,           32,         9.160,       42.247
  948481535,         8.121,              1,          402653184, 34359738368,         64,               25,                     10,                 0,               27,                     10,      5,             0,            1, sorted_array,           32,         8.835,       42.170
