build_bytes, build_time_ms, checked_result, gpu_resident_bytes, i_build_key_uniformity, i_hit_rate, i_key_size, i_log_build_size, i_log_num_batches, i_log_probe_size, i_probe_zipf_coefficient, i_runs, i_sort_insert, i_sort_probe,       i_type, i_value_size, probe_time_ms, sort_time_ms
  862891952,        16.217,              1,          316609200,                  1.000,      1.000,         64,               23,                 0,               27,                    0.000,      5,             0,            0,    rtx_index,           32,        45.449,        0.000
  862891952,        15.980,              1,          316609200,                  1.000,      0.500,         64,               23,                 0,               27,                    0.000,      5,             0,            0,    rtx_index,           32,        26.359,        0.000
  862891952,        16.331,              1,          316609200,                  1.000,      0.100,         64,               23,                 0,               27,                    0.000,      5,             0,            0,    rtx_index,           32,        12.011,        0.000
  862891952,        16.322,              1,          316609200,                  1.000,      0.010,         64,               23,                 0,               27,                    0.000,      5,             0,            0,    rtx_index,           32,        11.266,        0.000
  862891952,        16.328,              1,          316609200,                  1.000,      0.000,         64,               23,                 0,               27,                    0.000,      5,             0,            0,    rtx_index,           32,        11.148,        0.000
  862891952,        16.185,              1,          316609200,                  1.000,      1.000,         64,               23,                 4,               27,                    0.000,      5,             0,            0,    rtx_index,           32,        45.713,        0.000
  862891952,        16.096,              1,          316609200,                  1.000,      1.000,         64,               23,                 8,               27,                    0.000,      5,             0,            0,    rtx_index,           32,        49.810,        0.000
  862891952,        15.986,              1,          316609200,                  1.000,      1.000,         64,               23,                12,               27,                    0.000,      5,             0,            0,    rtx_index,           32,       111.477,        0.000
  863473840,        14.655,              1,          317191088,                  0.500,      1.000,         64,               23,                 0,               27,                    0.000,      5,             0,            0,    rtx_index,           32,        45.560,        0.000
  848688560,        13.114,              1,          302405808,                  0.100,      1.000,         64,               23,                 0,               27,                    0.000,      5,             0,            0,    rtx_index,           32,        44.610,        0.000
  848272696,        12.600,              1,          297357872,                  0.000,      1.000,         64,               23,                 0,               27,                    0.000,      5,             0,            0,    rtx_index,           32,        44.308,        0.000
  862891952,        16.323,              1,          316609200,                  1.000,      1.000,         64,               23,                 0,               27,                    0.500,      5,             0,            0,    rtx_index,           32,         5.748,        0.000
  862891952,        16.328,              1,          316609200,                  1.000,      1.000,         64,               23,                 0,               27,                    1.000,      5,             0,            0,    rtx_index,           32,         5.747,        0.000
  862891952,        16.335,              1,          316609200,                  1.000,      1.000,         64,               23,                 0,               27,                    2.000,      5,             0,            0,    rtx_index,           32,         5.748,        0.000
