build_bytes, build_time_ms, checked_result, gpu_resident_bytes, i_build_key_uniformity, i_hit_rate, i_key_size, i_log_build_size, i_log_num_batches, i_log_probe_size, i_probe_zipf_coefficient, i_runs, i_sort_insert, i_sort_probe,       i_type, i_value_size, probe_time_ms, sort_time_ms
  862891952,        25.368,              1,          316609200,                  1.000,      1.000,         64,               23,                 0,               27,                    0.000,      5,             0,            0,    rtx_index,           32,        87.362,        0.000
  862891952,        25.388,              1,          316609200,                  1.000,      0.500,         64,               23,                 0,               27,                    0.000,      5,             0,            0,    rtx_index,           32,        61.274,        0.000
  862891952,        25.463,              1,          316609200,                  1.000,      0.100,         64,               23,                 0,               27,                    0.000,      5,             0,            0,    rtx_index,           32,        39.205,        0.000
  862891952,        25.407,              1,          316609200,                  1.000,      0.010,         64,               23,                 0,               27,                    0.000,      5,             0,            0,    rtx_index,           32,        33.892,        0.000
  862891952,        25.451,              1,          316609200,                  1.000,      0.000,         64,               23,                 0,               27,                    0.000,      5,             0,            0,    rtx_index,           32,        33.275,        0.000
  862891952,        25.450,              1,          316609200,                  1.000,      1.000,         64,               23,                 4,               27,                    0.000,      5,             0,            0,    rtx_index,           32,        87.516,        0.000
  862891952,        25.430,              1,          316609200,                  1.000,      1.000,         64,               23,                 8,               27,                    0.000,      5,             0,            0,    rtx_index,           32,        91.038,        0.000
  862891952,        25.451,              1,          316609200,                  1.000,      1.000,         64,               23,                12,               27,                    0.000,      5,             0,            0,    rtx_index,           32,       146.547,        0.000
  863473840,        21.876,              1,          317191088,                  0.500,      1.000,         64,               23,                 0,               27,                    0.000,      5,             0,            0,    rtx_index,           32,        87.338,        0.000
  848688560,        18.714,              1,          302405808,                  0.100,      1.000,         64,               23,                 0,               27,                    0.000,      5,             0,            0,    rtx_index,           32,        85.936,        0.000
  848272696,        17.546,              1,          297357872,                  0.000,      1.000,         64,               23,                 0,               27,                    0.000,      5,             0,            0,    rtx_index,           32,        84.762,        0.000
  862891952,        25.537,              1,          316609200,                  1.000,      1.000,         64,               23,                 0,               27,                    0.500,      5,             0,            0,    rtx_index,           32,        13.941,        0.000
  862891952,        25.498,              1,          316609200,                  1.000,      1.000,         64,               23,                 0,               27,                    1.000,      5,             0,            0,    rtx_index,           32,        14.572,        0.000
  862891952,        25.477,              1,          316609200,                  1.000,      1.000,         64,               23,                 0,               27,                    2.000,      5,             0,            0,    rtx_index,           32,        13.875,        0.000
  862891952,        26.498,              1,          316609200,                  1.000,      1.000,         64,               23,                 0,               27,                    0.000,      5,             0,            1,    rtx_index,           32,        17.227,       30.074
  862891952,        26.517,              1,          316609200,                  1.000,      0.500,         64,               23,                 0,               27,                    0.000,      5,             0,            1,    rtx_index,           32,        14.758,       30.097
  862891952,        26.497,              1,          316609200,                  1.000,      0.100,         64,               23,                 0,               27,                    0.000,      5,             0,            1,    rtx_index,           32,        16.619,       30.087
  862891952,        26.530,              1,          316609200,                  1.000,      0.010,         64,               23,                 0,               27,                    0.000,      5,             0,            1,    rtx_index,           32,        16.604,       30.113
  862891952,        26.514,              1,          316609200,                  1.000,      0.000,         64,               23,                 0,               27,                    0.000,      5,             0,            1,    rtx_index,           32,        16.411,       30.105
  862891952,        25.442,              1,          316609200,                  1.000,      1.000,         64,               23,                 4,               27,                    0.000,      5,             0,            1,    rtx_index,           32,        30.443,       29.178
  862891952,        25.466,              1,          316609200,                  1.000,      1.000,         64,               23,                 8,               27,                    0.000,      5,             0,            1,    rtx_index,           32,        62.404,       39.296
  862891952,        25.501,              1,          316609200,                  1.000,      1.000,         64,               23,                12,               27,                    0.000,      5,             0,            1,    rtx_index,           32,       147.402,      353.275
  863473840,        22.859,              1,          317191088,                  0.500,      1.000,         64,               23,                 0,               27,                    0.000,      5,             0,            1,    rtx_index,           32,        16.412,       30.039
  848688560,        19.520,              1,          302405808,                  0.100,      1.000,         64,               23,                 0,               27,                    0.000,      5,             0,            1,    rtx_index,           32,        16.214,       30.055
  848272696,        18.379,              1,          297357872,                  0.000,      1.000,         64,               23,                 0,               27,                    0.000,      5,             0,            1,    rtx_index,           32,        15.590,       30.022
  862891952,        26.526,              1,          316609200,                  1.000,      1.000,         64,               23,                 0,               27,                    0.500,      5,             0,            1,    rtx_index,           32,        13.742,       29.937
  862891952,        26.522,              1,          316609200,                  1.000,      1.000,         64,               23,                 0,               27,                    1.000,      5,             0,            1,    rtx_index,           32,        13.639,       29.970
  862891952,        26.541,              1,          316609200,                  1.000,      1.000,         64,               23,                 0,               27,                    2.000,      5,             0,            1,    rtx_index,           32,        13.895,       29.904
  857043760,        25.243,              1,          310761008,                  1.000,      1.000,         64,               23,                 0,               27,                    0.000,      5,             1,            0,    rtx_index,           32,        87.251,        0.000
  857043760,        25.270,              1,          310761008,                  1.000,      0.500,         64,               23,                 0,               27,                    0.000,      5,             1,            0,    rtx_index,           32,        61.424,        0.000
  857043760,        25.267,              1,          310761008,                  1.000,      0.100,         64,               23,                 0,               27,                    0.000,      5,             1,            0,    rtx_index,           32,        39.456,        0.000
  857043760,        25.286,              1,          310761008,                  1.000,      0.010,         64,               23,                 0,               27,                    0.000,      5,             1,            0,    rtx_index,           32,        33.934,        0.000
  857043760,        25.242,              1,          310761008,                  1.000,      0.000,         64,               23,                 0,               27,                    0.000,      5,             1,            0,    rtx_index,           32,        33.329,        0.000
  857043760,        25.266,              1,          310761008,                  1.000,      1.000,         64,               23,                 4,               27,                    0.000,      5,             1,            0,    rtx_index,           32,        87.491,        0.000
  857043760,        25.248,              1,          310761008,                  1.000,      1.000,         64,               23,                 8,               27,                    0.000,      5,             1,            0,    rtx_index,           32,        90.989,        0.000
  857043760,        25.285,              1,          310761008,                  1.000,      1.000,         64,               23,                12,               27,                    0.000,      5,             1,            0,    rtx_index,           32,       146.944,        0.000
  854944816,        21.476,              1,          308662064,                  0.500,      1.000,         64,               23,                 0,               27,                    0.000,      5,             1,            0,    rtx_index,           32,        87.135,        0.000
  848272696,        18.653,              1,          299645360,                  0.100,      1.000,         64,               23,                 0,               27,                    0.000,      5,             1,            0,    rtx_index,           32,        86.605,        0.000
  848272696,        17.558,              1,          296305072,                  0.000,      1.000,         64,               23,                 0,               27,                    0.000,      5,             1,            0,    rtx_index,           32,        85.245,        0.000
  857043760,        25.258,              1,          310761008,                  1.000,      1.000,         64,               23,                 0,               27,                    0.500,      5,             1,            0,    rtx_index,           32,        14.054,        0.000
  857043760,        25.277,              1,          310761008,                  1.000,      1.000,         64,               23,                 0,               27,                    1.000,      5,             1,            0,    rtx_index,           32,        14.722,        0.000
  857043760,        25.263,              1,          310761008,                  1.000,      1.000,         64,               23,                 0,               27,                    2.000,      5,             1,            0,    rtx_index,           32,        14.751,        0.000
  857043760,        26.337,              1,          310761008,                  1.000,      1.000,         64,               23,                 0,               27,                    0.000,      5,             1,            1,    rtx_index,           32,        16.893,       30.101
  857043760,        26.296,              1,          310761008,                  1.000,      0.500,         64,               23,                 0,               27,                    0.000,      5,             1,            1,    rtx_index,           32,        13.880,       30.164
  857043760,        26.286,              1,          310761008,                  1.000,      0.100,         64,               23,                 0,               27,                    0.000,      5,             1,            1,    rtx_index,           32,        16.577,       30.158
  857043760,        26.230,              1,          310761008,                  1.000,      0.010,         64,               23,                 0,               27,                    0.000,      5,             1,            1,    rtx_index,           32,        16.632,       30.107
  857043760,        26.241,              1,          310761008,                  1.000,      0.000,         64,               23,                 0,               27,                    0.000,      5,             1,            1,    rtx_index,           32,        16.325,       30.120
  857043760,        25.180,              1,          310761008,                  1.000,      1.000,         64,               23,                 4,               27,                    0.000,      5,             1,            1,    rtx_index,           32,        20.577,       29.287
  857043760,        25.232,              1,          310761008,                  1.000,      1.000,         64,               23,                 8,               27,                    0.000,      5,             1,            1,    rtx_index,           32,        56.650,       39.122
  857043760,        25.202,              1,          310761008,                  1.000,      1.000,         64,               23,                12,               27,                    0.000,      5,             1,            1,    rtx_index,           32,       143.351,      350.600
  854944816,        22.347,              1,          308662064,                  0.500,      1.000,         64,               23,                 0,               27,                    0.000,      5,             1,            1,    rtx_index,           32,        16.176,       30.057
  848272696,        19.387,              1,          299645360,                  0.100,      1.000,         64,               23,                 0,               27,                    0.000,      5,             1,            1,    rtx_index,           32,        16.204,       30.066
  848272696,        18.338,              1,          296305072,                  0.000,      1.000,         64,               23,                 0,               27,                    0.000,      5,             1,            1,    rtx_index,           32,        15.641,       30.052
  857043760,        26.271,              1,          310761008,                  1.000,      1.000,         64,               23,                 0,               27,                    0.500,      5,             1,            1,    rtx_index,           32,        13.801,       29.932
  857043760,        26.285,              1,          310761008,                  1.000,      1.000,         64,               23,                 0,               27,                    1.000,      5,             1,            1,    rtx_index,           32,        13.634,       29.993
  857043760,        26.254,              1,          310761008,                  1.000,      1.000,         64,               23,                 0,               27,                    2.000,      5,             1,            1,    rtx_index,           32,        13.693,       29.974
 1731174704,        50.981,              1,          638612912,                  1.000,      1.000,         64,               24,                 0,               27,                    0.000,      5,             0,            0,    rtx_index,           32,        97.423,        0.000
 1731174704,        50.919,              1,          638612912,                  1.000,      0.500,         64,               24,                 0,               27,                    0.000,      5,             0,            0,    rtx_index,           32,        70.945,        0.000
 1731174704,        51.099,              1,          638612912,                  1.000,      0.100,         64,               24,                 0,               27,                    0.000,      5,             0,            0,    rtx_index,           32,        49.302,        0.000
 1731174704,        51.019,              1,          638612912,                  1.000,      0.010,         64,               24,                 0,               27,                    0.000,      5,             0,            0,    rtx_index,           32,        44.002,        0.000
 1731174704,        50.980,              1,          638612912,                  1.000,      0.000,         64,               24,                 0,               27,                    0.000,      5,             0,            0,    rtx_index,           32,        43.677,        0.000
 1731174704,        51.011,              1,          638612912,                  1.000,      1.000,         64,               24,                 4,               27,                    0.000,      5,             0,            0,    rtx_index,           32,        97.537,        0.000
 1731174704,        51.077,              1,          638612912,                  1.000,      1.000,         64,               24,                 8,               27,                    0.000,      5,             0,            0,    rtx_index,           32,       101.116,        0.000
 1731174704,        51.068,              1,          638612912,                  1.000,      1.000,         64,               24,                12,               27,                    0.000,      5,             0,            0,    rtx_index,           32,       157.373,        0.000
 1718637744,        43.357,              1,          626075952,                  0.500,      1.000,         64,               24,                 0,               27,                    0.000,      5,             0,            0,    rtx_index,           32,        95.924,        0.000
 1696541624,        37.266,              1,          579495728,                  0.100,      1.000,         64,               24,                 0,               27,                    0.000,      5,             0,            0,    rtx_index,           32,        94.248,        0.000
 1696541624,        35.236,              1,          567249328,                  0.000,      1.000,         64,               24,                 0,               27,                    0.000,      5,             0,            0,    rtx_index,           32,        93.091,        0.000
 1731174704,        51.026,              1,          638612912,                  1.000,      1.000,         64,               24,                 0,               27,                    0.500,      5,             0,            0,    rtx_index,           32,        15.256,        0.000
 1731174704,        51.080,              1,          638612912,                  1.000,      1.000,         64,               24,                 0,               27,                    1.000,      5,             0,            0,    rtx_index,           32,        15.195,        0.000
 1731174704,        51.035,              1,          638612912,                  1.000,      1.000,         64,               24,                 0,               27,                    2.000,      5,             0,            0,    rtx_index,           32,        15.259,        0.000
 1731174704,        52.637,              1,          638612912,                  1.000,      1.000,         64,               24,                 0,               27,                    0.000,      5,             0,            1,    rtx_index,           32,        18.930,       30.046
 1731174704,        52.586,              1,          638612912,                  1.000,      0.500,         64,               24,                 0,               27,                    0.000,      5,             0,            1,    rtx_index,           32,        16.154,       30.047
 1731174704,        52.592,              1,          638612912,                  1.000,      0.100,         64,               24,                 0,               27,                    0.000,      5,             0,            1,    rtx_index,           32,        19.752,       30.033
 1731174704,        52.536,              1,          638612912,                  1.000,      0.010,         64,               24,                 0,               27,                    0.000,      5,             0,            1,    rtx_index,           32,        19.195,       30.040
 1731174704,        52.508,              1,          638612912,                  1.000,      0.000,         64,               24,                 0,               27,                    0.000,      5,             0,            1,    rtx_index,           32,        18.893,       30.039
 1731174704,        50.893,              1,          638612912,                  1.000,      1.000,         64,               24,                 4,               27,                    0.000,      5,             0,            1,    rtx_index,           32,        45.726,       29.626
 1731174704,        50.968,              1,          638612912,                  1.000,      1.000,         64,               24,                 8,               27,                    0.000,      5,             0,            1,    rtx_index,           32,        73.460,       39.828
 1731174704,        50.870,              1,          638612912,                  1.000,      1.000,         64,               24,                12,               27,                    0.000,      5,             0,            1,    rtx_index,           32,       157.234,      352.026
 1718637744,        44.784,              1,          626075952,                  0.500,      1.000,         64,               24,                 0,               27,                    0.000,      5,             0,            1,    rtx_index,           32,        17.455,       29.993
 1696541624,        38.370,              1,          579495728,                  0.100,      1.000,         64,               24,                 0,               27,                    0.000,      5,             0,            1,    rtx_index,           32,        17.371,       30.003
 1696541624,        36.400,              1,          567249328,                  0.000,      1.000,         64,               24,                 0,               27,                    0.000,      5,             0,            1,    rtx_index,           32,        16.650,       30.018
 1731174704,        52.574,              1,          638612912,                  1.000,      1.000,         64,               24,                 0,               27,                    0.500,      5,             0,            1,    rtx_index,           32,        13.929,       29.898
 1731174704,        52.614,              1,          638612912,                  1.000,      1.000,         64,               24,                 0,               27,                    1.000,      5,             0,            1,    rtx_index,           32,        13.974,       29.872
 1731174704,        52.654,              1,          638612912,                  1.000,      1.000,         64,               24,                 0,               27,                    2.000,      5,             0,            1,    rtx_index,           32,        13.940,       29.877
 1713495216,        50.378,              1,          620933424,                  1.000,      1.000,         64,               24,                 0,               27,                    0.000,      5,             1,            0,    rtx_index,           32,        97.112,        0.000
 1713495216,        50.410,              1,          620933424,                  1.000,      0.500,         64,               24,                 0,               27,                    0.000,      5,             1,            0,    rtx_index,           32,        70.931,        0.000
 1713495216,        50.401,              1,          620933424,                  1.000,      0.100,         64,               24,                 0,               27,                    0.000,      5,             1,            0,    rtx_index,           32,        49.245,        0.000
 1713495216,        50.421,              1,          620933424,                  1.000,      0.010,         64,               24,                 0,               27,                    0.000,      5,             1,            0,    rtx_index,           32,        43.972,        0.000
 1713495216,        50.439,              1,          620933424,                  1.000,      0.000,         64,               24,                 0,               27,                    0.000,      5,             1,            0,    rtx_index,           32,        43.471,        0.000
 1713495216,        50.356,              1,          620933424,                  1.000,      1.000,         64,               24,                 4,               27,                    0.000,      5,             1,            0,    rtx_index,           32,        97.442,        0.000
 1713495216,        50.427,              1,          620933424,                  1.000,      1.000,         64,               24,                 8,               27,                    0.000,      5,             1,            0,    rtx_index,           32,       101.008,        0.000
 1713495216,        50.433,              1,          620933424,                  1.000,      1.000,         64,               24,                12,               27,                    0.000,      5,             1,            0,    rtx_index,           32,       157.593,        0.000
 1698708784,        42.447,              1,          606146992,                  0.500,      1.000,         64,               24,                 0,               27,                    0.000,      5,             1,            0,    rtx_index,           32,        96.060,        0.000
 1696541624,        37.022,              1,          578322096,                  0.100,      1.000,         64,               24,                 0,               27,                    0.000,      5,             1,            0,    rtx_index,           32,        94.284,        0.000
 1696541624,        35.276,              1,          569521200,                  0.000,      1.000,         64,               24,                 0,               27,                    0.000,      5,             1,            0,    rtx_index,           32,        93.271,        0.000
 1713495216,        50.447,              1,          620933424,                  1.000,      1.000,         64,               24,                 0,               27,                    0.500,      5,             1,            0,    rtx_index,           32,        14.942,        0.000
 1713495216,        50.443,              1,          620933424,                  1.000,      1.000,         64,               24,                 0,               27,                    1.000,      5,             1,            0,    rtx_index,           32,        14.898,        0.000
 1713495216,        50.453,              1,          620933424,                  1.000,      1.000,         64,               24,                 0,               27,                    2.000,      5,             1,            0,    rtx_index,           32,        14.928,        0.000
 1713495216,        52.003,              1,          620933424,                  1.000,      1.000,         64,               24,                 0,               27,                    0.000,      5,             1,            1,    rtx_index,           32,        18.046,       30.080
 1713495216,        52.004,              1,          620933424,                  1.000,      0.500,         64,               24,                 0,               27,                    0.000,      5,             1,            1,    rtx_index,           32,        15.138,       30.063
 1713495216,        51.953,              1,          620933424,                  1.000,      0.100,         64,               24,                 0,               27,                    0.000,      5,             1,            1,    rtx_index,           32,        19.730,       30.020
 1713495216,        51.961,              1,          620933424,                  1.000,      0.010,         64,               24,                 0,               27,                    0.000,      5,             1,            1,    rtx_index,           32,        19.018,       30.055
 1713495216,        51.840,              1,          620933424,                  1.000,      0.000,         64,               24,                 0,               27,                    0.000,      5,             1,            1,    rtx_index,           32,        18.874,       30.042
 1713495216,        50.255,              1,          620933424,                  1.000,      1.000,         64,               24,                 4,               27,                    0.000,      5,             1,            1,    rtx_index,           32,        32.795,       29.738
 1713495216,        50.260,              1,          620933424,                  1.000,      1.000,         64,               24,                 8,               27,                    0.000,      5,             1,            1,    rtx_index,           32,        68.505,       39.946
