build_bytes, build_time_ms, checked_result, gpu_resident_bytes, i_key_range, i_key_size, i_log_build_size, i_log_key_range_factor, i_log_num_batches, i_log_probe_size, i_log_range_query_size, i_runs, i_sort_insert, i_sort_probe,       i_type, i_value_size, probe_time_ms, sort_time_ms
 3438724400,       103.580,              1,         1253604656, 34359738368,         64,               25,                     10,                 0,               12,                     10,      5,             0,            1,    rtx_index,           32,         0.062,        0.088
 3393079352,        91.338,              1,         1080599600,    33554432,         64,               25,                      0,                 0,               27,                      0,      5,             0,            0,    rtx_index,           32,       106.106,        0.000
 3393079352,        97.494,              1,         1192089904,   134217728,         64,               25,                      2,                 0,               27,                      0,      5,             0,            0,    rtx_index,           32,        74.450,        0.000
 3427567792,        98.458,              1,         1242448048,   536870912,         64,               25,                      4,                 0,               27,                      0,      5,             0,            0,    rtx_index,           32,        63.234,        0.000
 3438095152,        99.508,              1,         1252975408,  2147483648,         64,               25,                      6,                 0,               27,                      0,      5,             0,            0,    rtx_index,           32,        58.975,        0.000
 3439308336,        99.268,              1,         1254188592,  8589934592,         64,               25,                      8,                 0,               27,                      0,      5,             0,            0,    rtx_index,           32,        59.114,        0.000
 3438724400,        99.512,              1,         1253604656, 34359738368,         64,               25,                     10,                 0,               27,                      0,      5,             0,            0,    rtx_index,           32,        58.842,        0.000
 3393079352,        93.736,              1,         1080599600,    33554432,         64,               25,                      0,                 0,               27,                      0,      5,             0,            1,    rtx_index,           32,        26.707,       57.647
 3393079352,        99.193,              1,         1192089904,   134217728,         64,               25,                      2,                 0,               27,                      0,      5,             0,            1,    rtx_index,           32,        20.564,       57.580
 3427567792,       100.872,              1,         1242448048,   536870912,         64,               25,                      4,                 0,               27,                      0,      5,             0,            1,    rtx_index,           32,        20.645,       57.650
 3438095152,       100.958,              1,         1252975408,  2147483648,         64,               25,                      6,                 0,               27,                      0,      5,             0,            1,    rtx_index,           32,        23.142,       57.659
 3439308336,       101.292,              1,         1254188592,  8589934592,         64,               25,                      8,                 0,               27,                      0,      5,             0,            1,    rtx_index,           32,        29.433,       57.803
 3438724400,       101.122,              1,         1253604656, 34359738368,         64,               25,                     10,                 0,               27,                      0,      5,             0,            1,    rtx_index,           32,        17.575,       57.803
 3393079352,        90.964,              1,         1080599600,    33554432,         64,               25,                      0,                 0,               27,                      2,      5,             0,            0,    rtx_index,           32,       346.693,        0.000
 3393079352,        97.088,              1,         1192089904,   134217728,         64,               25,                      2,                 0,               27,                      2,      5,             0,            0,    rtx_index,           32,       147.981,        0.000
 3427567792,        98.637,              1,         1242448048,   536870912,         64,               25,                      4,                 0,               27,                      2,      5,             0,            0,    rtx_index,           32,        99.464,        0.000
 3438095152,        98.941,              1,         1252975408,  2147483648,         64,               25,                      6,                 0,               27,                      2,      5,             0,            0,    rtx_index,           32,        81.620,        0.000
 3439308336,        98.859,              1,         1254188592,  8589934592,         64,               25,                      8,                 0,               27,                      2,      5,             0,            0,    rtx_index,           32,        76.170,        0.000
 3438724400,        99.260,              1,         1253604656, 34359738368,         64,               25,                     10,                 0,               27,                      2,      5,             0,            0,    rtx_index,           32,        73.766,        0.000
 3393079352,        93.672,              1,         1080599600,    33554432,         64,               25,                      0,                 0,               27,                      2,      5,             0,            1,    rtx_index,           32,        64.950,       57.623
 3393079352,        99.291,              1,         1192089904,   134217728,         64,               25,                      2,                 0,               27,                      2,      5,             0,            1,    rtx_index,           32,        34.061,       57.656
 3427567792,       100.953,              1,         1242448048,   536870912,         64,               25,                      4,                 0,               27,                      2,      5,             0,            1,    rtx_index,           32,        28.513,       57.640
 3438095152,       101.453,              1,         1252975408,  2147483648,         64,               25,                      6,                 0,               27,                      2,      5,             0,            1,    rtx_index,           32,        29.549,       57.695
 3439308336,       101.384,              1,         1254188592,  8589934592,         64,               25,                      8,                 0,               27,                      2,      5,             0,            1,    rtx_index,           32,        36.151,       57.763
 3438724400,       101.549,              1,         1253604656, 34359738368,         64,               25,                     10,                 0,               27,                      2,      5,             0,            1,    rtx_index,           32,        25.311,       57.798
 3393079352,        91.032,              1,         1080599600,    33554432,         64,               25,                      0,                 0,               27,                      4,      5,             0,            0,    rtx_index,           32,      1036.174,        0.000
 3393079352,        97.087,              1,         1192089904,   134217728,         64,               25,                      2,                 0,               27,                      4,      5,             0,            0,    rtx_index,           32,       317.579,        0.000
 3427567792,        98.921,              1,         1242448048,   536870912,         64,               25,                      4,                 0,               27,                      4,      5,             0,            0,    rtx_index,           32,       157.928,        0.000
 3438095152,        99.212,              1,         1252975408,  2147483648,         64,               25,                      6,                 0,               27,                      4,      5,             0,            0,    rtx_index,           32,       105.782,        0.000
 3439308336,        99.530,              1,         1254188592,  8589934592,         64,               25,                      8,                 0,               27,                      4,      5,             0,            0,    rtx_index,           32,        86.851,        0.000
 3438724400,        99.627,              1,         1253604656, 34359738368,         64,               25,                     10,                 0,               27,                      4,      5,             0,            0,    rtx_index,           32,        78.509,        0.000
 3393079352,        93.767,              1,         1080599600,    33554432,         64,               25,                      0,                 0,               27,                      4,      5,             0,            1,    rtx_index,           32,       217.864,       57.601
 3393079352,        99.554,              1,         1192089904,   134217728,         64,               25,                      2,                 0,               27,                      4,      5,             0,            1,    rtx_index,           32,        70.636,       57.599
 3427567792,       101.412,              1,         1242448048,   536870912,         64,               25,                      4,                 0,               27,                      4,      5,             0,            1,    rtx_index,           32,        38.752,       57.596
 3438095152,       101.448,              1,         1252975408,  2147483648,         64,               25,                      6,                 0,               27,                      4,      5,             0,            1,    rtx_index,           32,        36.835,       57.641
 3439308336,       101.303,              1,         1254188592,  8589934592,         64,               25,                      8,                 0,               27,                      4,      5,             0,            1,    rtx_index,           32,        41.355,       57.734
 3438724400,       101.662,              1,         1253604656, 34359738368,         64,               25,                     10,                 0,               27,                      4,      5,             0,            1,    rtx_index,           32,        28.762,       57.763
 3393079352,        91.301,              1,         1080599600,    33554432,         64,               25,                      0,                 0,               27,                      6,      5,             0,            0,    rtx_index,           32,      3689.681,        0.000
 3393079352,        97.791,              1,         1192089904,   134217728,         64,               25,                      2,                 0,               27,                      6,      5,             0,            0,    rtx_index,           32,      1056.105,        0.000
 3427567792,        99.025,              1,         1242448048,   536870912,         64,               25,                      4,                 0,               27,                      6,      5,             0,            0,    rtx_index,           32,       396.244,        0.000
 3438095152,        98.854,              1,         1252975408,  2147483648,         64,               25,                      6,                 0,               27,                      6,      5,             0,            0,    rtx_index,           32,       198.294,        0.000
 3439308336,        99.282,              1,         1254188592,  8589934592,         64,               25,                      8,                 0,               27,                      6,      5,             0,            0,    rtx_index,           32,       128.695,        0.000
 3438724400,        99.383,              1,         1253604656, 34359738368,         64,               25,                     10,                 0,               27,                      6,      5,             0,            0,    rtx_index,           32,        99.036,        0.000
 3393079352,        93.768,              1,         1080599600,    33554432,         64,               25,                      0,                 0,               27,                      6,      5,             0,            1,    rtx_index,           32,       825.928,       57.639
 3393079352,        99.498,              1,         1192089904,   134217728,         64,               25,                      2,                 0,               27,                      6,      5,             0,            1,    rtx_index,           32,       223.722,       57.622
 3427567792,       100.828,              1,         1242448048,   536870912,         64,               25,                      4,                 0,               27,                      6,      5,             0,            1,    rtx_index,           32,        73.440,       57.613
 3438095152,       101.670,              1,         1252975408,  2147483648,         64,               25,                      6,                 0,               27,                      6,      5,             0,            1,    rtx_index,           32,        47.986,       57.692
 3439308336,       101.291,              1,         1254188592,  8589934592,         64,               25,                      8,                 0,               27,                      6,      5,             0,            1,    rtx_index,           32,        55.075,       57.761
 3438724400,       101.826,              1,         1253604656, 34359738368,         64,               25,                     10,                 0,               27,                      6,      5,             0,            1,    rtx_index,           32,        40.751,       57.757
 3393079352,        91.662,              1,         1080599600,    33554432,         64,               25,                      0,                 0,               27,                      8,      5,             0,            0,    rtx_index,           32,     14214.366,        0.000
 3393079352,        98.280,              1,         1192089904,   134217728,         64,               25,                      2,                 0,               27,                      8,      5,             0,            0,    rtx_index,           32,      3935.107,        0.000
 3427567792,        99.260,              1,         1242448048,   536870912,         64,               25,                      4,                 0,               27,                      8,      5,             0,            0,    rtx_index,           32,      1383.961,        0.000
 3438095152,        99.611,              1,         1252975408,  2147483648,         64,               25,                      6,                 0,               27,                      8,      5,             0,            0,    rtx_index,           32,       582.850,        0.000
 3439308336,        99.427,              1,         1254188592,  8589934592,         64,               25,                      8,                 0,               27,                      8,      5,             0,            0,    rtx_index,           32,       293.181,        0.000
 3438724400,        99.489,              1,         1253604656, 34359738368,         64,               25,                     10,                 0,               27,                      8,      5,             0,            0,    rtx_index,           32,       176.014,        0.000
 3393079352,        93.934,              1,         1080599600,    33554432,         64,               25,                      0,                 0,               27,                      8,      5,             0,            1,    rtx_index,           32,      3276.656,       57.534
 3393079352,        99.995,              1,         1192089904,   134217728,         64,               25,                      2,                 0,               27,                      8,      5,             0,            1,    rtx_index,           32,       845.604,       57.594
 3427567792,       101.080,              1,         1242448048,   536870912,         64,               25,                      4,                 0,               27,                      8,      5,             0,            1,    rtx_index,           32,       228.264,       57.594
 3438095152,       100.930,              1,         1252975408,  2147483648,         64,               25,                      6,                 0,               27,                      8,      5,             0,            1,    rtx_index,           32,        81.533,       57.646
 3439308336,       101.429,              1,         1254188592,  8589934592,         64,               25,                      8,                 0,               27,                      8,      5,             0,            1,    rtx_index,           32,        76.605,       57.723
 3438724400,       101.456,              1,         1253604656, 34359738368,         64,               25,                     10,                 0,               27,                      8,      5,             0,            1,    rtx_index,           32,        71.743,       57.774
 3393079352,        92.223,              1,         1080599600,    33554432,         64,               25,                      0,                 0,               27,                     10,      5,             0,            0,    rtx_index,           32,     56216.194,        0.000
 3393079352,        98.493,              1,         1192089904,   134217728,         64,               25,                      2,                 0,               27,                     10,      5,             0,            0,    rtx_index,           32,     15397.212,        0.000
 3427567792,        99.583,              1,         1242448048,   536870912,         64,               25,                      4,                 0,               27,                     10,      5,             0,            0,    rtx_index,           32,      5260.308,        0.000
 3438095152,        99.651,              1,         1252975408,  2147483648,         64,               25,                      6,                 0,               27,                     10,      5,             0,            0,    rtx_index,           32,      2102.452,        0.000
 3439308336,        99.413,              1,         1254188592,  8589934592,         64,               25,                      8,                 0,               27,                     10,      5,             0,            0,    rtx_index,           32,       966.239,        0.000
 3438724400,        99.402,              1,         1253604656, 34359738368,         64,               25,                     10,                 0,               27,                     10,      5,             0,            0,    rtx_index,           32,       491.458,        0.000
 3393079352,        93.999,              1,         1080599600,    33554432,         64,               25,                      0,                 0,               27,                     10,      5,             0,            1,    rtx_index,           32,     13165.122,       57.590
 3393079352,        99.526,              1,         1192089904,   134217728,         64,               25,                      2,                 0,               27,                     10,      5,             0,            1,    rtx_index,           32,      3337.812,       57.542
 3427567792,       101.278,              1,         1242448048,   536870912,         64,               25,                      4,                 0,               27,                     10,      5,             0,            1,    rtx_index,           32,       858.195,       57.602
 3438095152,       101.383,              1,         1252975408,  2147483648,         64,               25,                      6,                 0,               27,                     10,      5,             0,            1,    rtx_index,           32,       239.187,       57.665
 3439308336,       101.157,              1,         1254188592,  8589934592,         64,               25,                      8,                 0,               27,                     10,      5,             0,            1,    rtx_index,           32,       125.201,       57.773
 3438724400,       101.360,              1,         1253604656, 34359738368,         64,               25,                     10,                 0,               27,                     10,      5,             0,            1,    rtx_index,           32,       111.202,       57.779
  948481535,        10.967,              1,          402653184,    33554432,         64,               25,                      0,                 0,               12,                     10,      5,             0,            0, sorted_array,           32,         2.101,        0.000
  948481535,        11.019,              1,          402653184,   134217728,         64,               25,                      2,                 0,               12,                     10,      5,             0,            0, sorted_array,           32,         0.600,        0.000
  948481535,        11.023,              1,          402653184,   536870912,         64,               25,                      4,                 0,               12,                     10,      5,             0,            0, sorted_array,           32,         0.180,        0.000
  948481535,        11.031,              1,          402653184,  2147483648,         64,               25,                      6,                 0,               12,                     10,      5,             0,            0, sorted_array,           32,         0.068,        0.000
  948481535,        11.041,              1,          402653184,  8589934592,         64,               25,                      8,                 0,               12,                     10,      5,             0,            0, sorted_array,           32,         0.040,        0.000
  948481535,        11.058,              1,          402653184, 34359738368,         64,               25,                     10,                 0,               12,                     10,      5,             0,            0, sorted_array,           32,         0.031,        0.000
  948481535,        10.969,              1,          402653184,    33554432,         64,               25,                      0,                 0,               12,                     10,      5,             0,            1, sorted_array,           32,         1.892,        0.077
  948481535,        11.021,              1,          402653184,   134217728,         64,               25,                      2,                 0,               12,                     10,      5,             0,            1, sorted_array,           32,         0.533,        0.080
  948481535,        11.020,              1,          402653184,   536870912,         64,               25,                      4,                 0,               12,                     10,      5,             0,            1, sorted_array,           32,         0.162,        0.081
  948481535,        11.027,              1,          402653184,  2147483648,         64,               25,                      6,                 0,               12,                     10,      5,             0,            1, sorted_array,           32,         0.062,        0.080
  948481535,        11.046,              1,          402653184,  8589934592,         64,               25,                      8,                 0,               12,                     10,      5,             0,            1, sorted_array,           32,         0.037,        0.082
  948481535,        11.049,              1,          402653184, 34359738368,         64,               25,                     10,                 0,               12,                     10,      5,             0,            1, sorted_array,           32,         0.028,        0.082
  948481535,        10.596,              1,          402653184,    33554432,         64,               25,                      0,                 0,               27,                      0,      5,             0,            0, sorted_array,           32,       305.354,        0.000
  948481535,        10.604,              1,          402653184,   134217728,         64,               25,                      2,                 0,               27,                      0,      5,             0,            0, sorted_array,           32,       257.133,        0.000
  948481535,        10.600,              1,          402653184,   536870912,         64,               25,                      4,                 0,               27,                      0,      5,             0,            0, sorted_array,           32,       245.032,        0.000
  948481535,        10.608,              1,          402653184,  2147483648,         64,               25,                      6,                 0,               27,                      0,      5,             0,            0, sorted_array,           32,       241.590,        0.000
  948481535,        10.621,              1,          402653184,  8589934592,         64,               25,                      8,                 0,               27,                      0,      5,             0,            0, sorted_array,           32,       242.281,        0.000
  948481535,        10.625,              1,          402653184, 34359738368,         64,               25,                     10,                 0,               27,                      0,      5,             0,            0, sorted_array,           32,       241.758,        0.000
  948481535,        11.055,              1,          402653184,    33554432,         64,               25,                      0,                 0,               27,                      0,      5,             0,            1, sorted_array,           32,        12.431,       57.006
  948481535,        11.052,              1,          402653184,   134217728,         64,               25,                      2,                 0,               27,                      0,      5,             0,            1, sorted_array,           32,        11.717,       57.009
  948481535,        11.053,              1,          402653184,   536870912,         64,               25,                      4,                 0,               27,                      0,      5,             0,            1, sorted_array,           32,        11.126,       56.997
  948481535,        11.059,              1,          402653184,  2147483648,         64,               25,                      6,                 0,               27,                      0,      5,             0,            1, sorted_array,           32,        11.052,       57.040
  948481535,        11.070,              1,          402653184,  8589934592,         64,               25,                      8,                 0,               27,                      0,      5,             0,            1, sorted_array,           32,        11.183,       57.144
  948481535,        11.077,              1,          402653184, 34359738368,         64,               25,                     10,                 0,               27,                      0,      5,             0,            1, sorted_array,           32,        11.101,       57.164
  948481535,        10.594,              1,          402653184,    33554432,         64,               25,                      0,                 0,               27,                      2,      5,             0,            0, sorted_array,           32,       479.289,        0.000
  948481535,        10.601,              1,          402653184,   134217728,         64,               25,                      2,                 0,               27,                      2,      5,             0,            0, sorted_array,           32,       302.588,        0.000
  948481535,        10.605,              1,          402653184,   536870912,         64,               25,                      4,                 0,               27,                      2,      5,             0,            0, sorted_array,           32,       257.036,        0.000
  948481535,        10.609,              1,          402653184,  2147483648,         64,               25,                      6,                 0,               27,                      2,      5,             0,            0, sorted_array,           32,       245.550,        0.000
  948481535,        10.623,              1,          402653184,  8589934592,         64,               25,                      8,                 0,               27,                      2,      5,             0,            0, sorted_array,           32,       244.162,        0.000
  948481535,        10.622,              1,          402653184, 34359738368,         64,               25,                     10,                 0,               27,                      2,      5,             0,            0, sorted_array,           32,       242.839,        0.000
  948481535,        11.047,              1,          402653184,    33554432,         64,               25,                      0,                 0,               27,                      2,      5,             0,            1, sorted_array,           32,        13.237,       56.961
  948481535,        11.050,              1,          402653184,   134217728,         64,               25,                      2,                 0,               27,                      2,      5,             0,            1, sorted_array,           32,        13.332,       56.971
  948481535,        11.048,              1,          402653184,   536870912,         64,               25,                      4,                 0,               27,                      2,      5,             0,            1, sorted_array,           32,        12.371,       56.966
  948481535,        11.061,              1,          402653184,  2147483648,         64,               25,                      6,                 0,               27,                      2,      5,             0,            1, sorted_array,           32,        11.390,       57.039
  948481535,        11.074,              1,          402653184,  8589934592,         64,               25,                      8,                 0,               27,                      2,      5,             0,            1, sorted_array,           32,        11.227,       57.147
  948481535,        11.075,              1,          402653184, 34359738368,         64,               25,                     10,                 0,               27,                      2,      5,             0,            1, sorted_array,           32,        11.203,       57.155
  948481535,        10.592,              1,          402653184,    33554432,         64,               25,                      0,                 0,               27,                      4,      5,             0,            0, sorted_array,           32,      1211.595,        0.000
  948481535,        10.598,              1,          402653184,   134217728,         64,               25,                      2,                 0,               27,                      4,      5,             0,            0, sorted_array,           32,       473.077,        0.000
  948481535,        10.605,              1,          402653184,   536870912,         64,               25,                      4,                 0,               27,                      4,      5,             0,            0, sorted_array,           32,       300.997,        0.000
  948481535,        10.613,              1,          402653184,  2147483648,         64,               25,                      6,                 0,               27,                      4,      5,             0,            0, sorted_array,           32,       256.783,        0.000
  948481535,        10.625,              1,          402653184,  8589934592,         64,               25,                      8,                 0,               27,                      4,      5,             0,            0, sorted_array,           32,       247.455,        0.000
  948481535,        10.627,              1,          402653184, 34359738368,         64,               25,                     10,                 0,               27,                      4,      5,             0,            0, sorted_array,           32,       244.030,        0.000
  948481535,        11.045,              1,          402653184,    33554432,         64,               25,                      0,                 0,               27,                      4,      5,             0,            1, sorted_array,           32,        16.702,       56.976
  948481535,        11.044,              1,          402653184,   134217728,         64,               25,                      2,                 0,               27,                      4,      5,             0,            1, sorted_array,           32,        14.222,       56.968
  948481535,        11.050,              1,          402653184,   536870912,         64,               25,                      4,                 0,               27,                      4,      5,             0,            1, sorted_array,           32,        13.612,       56.965
  948481535,        11.062,              1,          402653184,  2147483648,         64,               25,                      6,                 0,               27,                      4,      5,             0,            1, sorted_array,           32,        12.463,       57.028
  948481535,        11.071,              1,          402653184,  8589934592,         64,               25,                      8,                 0,               27,                      4,      5,             0,            1, sorted_array,           32,        11.608,       57.133
  948481535,        11.079,              1,          402653184, 34359738368,         64,               25,                     10,                 0,               27,                      4,      5,             0,            1, sorted_array,           32,        11.314,       57.151
  948481535,        10.592,              1,          402653184,    33554432,         64,               25,                      0,                 0,               27,                      6,      5,             0,            0, sorted_array,           32,      4020.455,        0.000
  948481535,        10.603,              1,          402653184,   134217728,         64,               25,                      2,                 0,               27,                      6,      5,             0,            0, sorted_array,           32,      1183.738,        0.000
  948481535,        10.604,              1,          402653184,   536870912,         64,               25,                      4,                 0,               27,                      6,      5,             0,            0, sorted_array,           32,       471.206,        0.000
  948481535,        10.608,              1,          402653184,  2147483648,         64,               25,                      6,                 0,               27,                      6,      5,             0,            0, sorted_array,           32,       300.548,        0.000
  948481535,        10.617,              1,          402653184,  8589934592,         64,               25,                      8,                 0,               27,                      6,      5,             0,            0, sorted_array,           32,       257.956,        0.000
  948481535,        10.621,              1,          402653184, 34359738368,         64,               25,                     10,                 0,               27,                      6,      5,             0,            0, sorted_array,           32,       246.542,        0.000
  948481535,        11.048,              1,          402653184,    33554432,         64,               25,                      0,                 0,               27,                      6,      5,             0,            1, sorted_array,           32,        34.261,       56.992
  948481535,        11.047,              1,          402653184,   134217728,         64,               25,                      2,                 0,               27,                      6,      5,             0,            1, sorted_array,           32,        16.994,       57.012
  948481535,        11.043,              1,          402653184,   536870912,         64,               25,                      4,                 0,               27,                      6,      5,             0,            1, sorted_array,           32,        14.497,       56.961
  948481535,        11.059,              1,          402653184,  2147483648,         64,               25,                      6,                 0,               27,                      6,      5,             0,            1, sorted_array,           32,        13.688,       57.033
  948481535,        11.070,              1,          402653184,  8589934592,         64,               25,                      8,                 0,               27,                      6,      5,             0,            1, sorted_array,           32,        12.568,       57.146
  948481535,        11.075,              1,          402653184, 34359738368,         64,               25,                     10,                 0,               27,                      6,      5,             0,            1, sorted_array,           32,        11.697,       57.158
  948481535,        10.602,              1,          402653184,    33554432,         64,               25,                      0,                 0,               27,                      8,      5,             0,            0, sorted_array,           32,     15199.962,        0.000
  948481535,        10.601,              1,          402653184,   134217728,         64,               25,                      2,                 0,               27,                      8,      5,             0,            0, sorted_array,           32,      3975.982,        0.000
  948481535,        10.604,              1,          402653184,   536870912,         64,               25,                      4,                 0,               27,                      8,      5,             0,            0, sorted_array,           32,      1174.461,        0.000
  948481535,        10.605,              1,          402653184,  2147483648,         64,               25,                      6,                 0,               27,                      8,      5,             0,            0, sorted_array,           32,       471.163,        0.000
  948481535,        10.613,              1,          402653184,  8589934592,         64,               25,                      8,                 0,               27,                      8,      5,             0,            0, sorted_array,           32,       302.753,        0.000
  948481535,        10.617,              1,          402653184, 34359738368,         64,               25,                     10,                 0,               27,                      8,      5,             0,            0, sorted_array,           32,       258.260,        0.000
  948481535,        11.051,              1,          402653184,    33554432,         64,               25,                      0,                 0,               27,                      8,      5,             0,            1, sorted_array,           32,       111.836,       56.993
  948481535,        11.051,              1,          402653184,   134217728,         64,               25,                      2,                 0,               27,                      8,      5,             0,            1, sorted_array,           32,        33.868,       57.002
  948481535,        11.055,              1,          402653184,   536870912,         64,               25,                      4,                 0,               27,                      8,      5,             0,            1, sorted_array,           32,        17.149,       57.013
  948481535,        11.064,              1,          402653184,  2147483648,         64,               25,                      6,                 0,               27,                      8,      5,             0,            1, sorted_array,           32,        14.517,       57.082
  948481535,        11.079,              1,          402653184,  8589934592,         64,               25,                      8,                 0,               27,                      8,      5,             0,            1, sorted_array,           32,        13.674,       57.189
  948481535,        11.081,              1,          402653184, 34359738368,         64,               25,                     10,                 0,               27,                      8,      5,             0,            1, sorted_array,           32,        12.518,       57.211
  948481535,        10.601,              1,          402653184,    33554432,         64,               25,                      0,                 0,               27,                     10,      5,             0,            0, sorted_array,           32,     59916.933,        0.000
  948481535,        10.606,              1,          402653184,   134217728,         64,               25,                      2,                 0,               27,                     10,      5,             0,            0, sorted_array,           32,     15111.921,        0.000
  948481535,        10.606,              1,          402653184,   536870912,         64,               25,                      4,                 0,               27,                     10,      5,             0,            0, sorted_array,           32,      3968.287,        0.000
  948481535,        10.613,              1,          402653184,  2147483648,         64,               25,                      6,                 0,               27,                     10,      5,             0,            0, sorted_array,           32,      1173.867,        0.000
  948481535,        10.626,              1,          402653184,  8589934592,         64,               25,                      8,                 0,               27,                     10,      5,             0,            0, sorted_array,           32,       472.891,        0.000
  948481535,        10.623,              1,          402653184, 34359738368,         64,               25,                     10,                 0,               27,                     10,      5,             0,            0, sorted_array,           32,       302.289,        0.000
  948481535,        11.041,              1,          402653184,    33554432,         64,               25,                      0,                 0,               27,                     10,      5,             0,            1, sorted_array,           32,       419.253,       56.964
  948481535,        11.046,              1,          402653184,   134217728,         64,               25,                      2,                 0,               27,                     10,      5,             0,            1, sorted_array,           32,       110.189,       56.990
  948481535,        11.051,              1,          402653184,   536870912,         64,               25,                      4,                 0,               27,                     10,      5,             0,            1, sorted_array,           32,        33.748,       56.995
  948481535,        11.066,              1,          402653184,  2147483648,         64,               25,                      6,                 0,               27,                     10,      5,             0,            1, sorted_array,           32,        17.077,       57.073
  948481535,        11.074,              1,          402653184,  8589934592,         64,               25,                      8,                 0,               27,                     10,      5,             0,            1, sorted_array,           32,        14.473,       57.178
  948481535,        11.079,              1,          402653184, 34359738368,         64,               25,                     10,                 0,               27,                     10,      5,             0,            1, sorted_array,           32,        13.725,       57.178
