build_bytes, build_time_ms, checked_result, gpu_resident_bytes, i_build_key_uniformity, i_hit_rate, i_key_size, i_log_build_size, i_log_num_batches, i_log_probe_size, i_probe_zipf_coefficient, i_runs, i_sort_insert, i_sort_probe,       i_type, i_value_size, probe_time_ms, sort_time_ms
  338185727,         1.715,              1,          134217728,                  1.000,      1.000,         32,               24,                 0,               27,                    0.000,      5,             0,            1, sorted_array,           32,         9.114,        6.306
  338185727,         1.589,              1,          134217728,                  1.000,      1.000,         32,               24,                 0,               27,                    0.000,      5,             1,            0, sorted_array,           32,       209.609,        0.000
  338185727,         1.694,              1,          134217728,                  1.000,      1.000,         32,               24,                 0,               27,                    0.000,      5,             1,            1, sorted_array,           32,         8.609,        6.317
  676361727,         3.104,              1,          268435456,                  1.000,      1.000,         32,               25,                 0,               27,                    0.000,      5,             0,            0, sorted_array,           32,       244.275,        0.000
  676361727,         3.270,              1,          268435456,                  1.000,      1.000,         32,               25,                 0,               27,                    0.000,      5,             0,            1, sorted_array,           32,        10.283,        6.371
  676361727,         3.108,              1,          268435456,                  1.000,      1.000,         32,               25,                 0,               27,                    0.000,      5,             1,            0, sorted_array,           32,       244.357,        0.000
  676361727,         3.291,              1,          268435456,                  1.000,      1.000,         32,               25,                 0,               27,                    0.000,      5,             1,            1, sorted_array,           32,         8.856,        6.362
 1352713727,         6.448,              1,          536870912,                  1.000,      1.000,         32,               26,                 0,               12,                    0.000,      5,             0,            0, sorted_array,           32,         0.029,        0.000
 1352713727,         6.458,              1,          536870912,                  1.000,      1.000,         32,               26,                 0,               12,                    0.000,      5,             0,            1, sorted_array,           32,         0.024,        0.020
 1352713727,         6.430,              1,          536870912,                  1.000,      1.000,         32,               26,                 0,               12,                    0.000,      5,             1,            0, sorted_array,           32,         0.029,        0.000
 1352713727,         6.441,              1,          536870912,                  1.000,      1.000,         32,               26,                 0,               12,                    0.000,      5,             1,            1, sorted_array,           32,         0.025,        0.020
 1352713727,         6.346,              1,          536870912,                  1.000,      1.000,         32,               26,                 0,               24,                    0.000,      5,             0,            0, sorted_array,           32,        34.716,        0.000
 1352713727,         6.390,              1,          536870912,                  1.000,      1.000,         32,               26,                 0,               24,                    0.000,      5,             0,            1, sorted_array,           32,         2.860,        0.845
 1352713727,         6.378,              1,          536870912,                  1.000,      1.000,         32,               26,                 0,               24,                    0.000,      5,             1,            0, sorted_array,           32,        34.624,        0.000
 1352713727,         6.348,              1,          536870912,                  1.000,      1.000,         32,               26,                 0,               24,                    0.000,      5,             1,            1, sorted_array,           32,         1.553,        0.846
 1352713727,         6.233,              1,          536870912,                  1.000,      1.000,         32,               26,                 0,               25,                    0.000,      5,             0,            0, sorted_array,           32,        68.531,        0.000
 1352713727,         6.442,              1,          536870912,                  1.000,      1.000,         32,               26,                 0,               25,                    0.000,      5,             0,            1, sorted_array,           32,         4.911,        1.626
 1352713727,         6.240,              1,          536870912,                  1.000,      1.000,         32,               26,                 0,               25,                    0.000,      5,             1,            0, sorted_array,           32,        68.652,        0.000
 1352713727,         6.395,              1,          536870912,                  1.000,      1.000,         32,               26,                 0,               25,                    0.000,      5,             1,            1, sorted_array,           32,         2.715,        1.633
 1352713727,         6.373,              1,          536870912,                  1.000,      1.000,         32,               26,                 0,               26,                    0.000,      5,             0,            0, sorted_array,           32,       136.112,        0.000
 1352713727,         6.483,              1,          536870912,                  1.000,      1.000,         32,               26,                 0,               26,                    0.000,      5,             0,            1, sorted_array,           32,         8.238,        3.211
 1352713727,         6.342,              1,          536870912,                  1.000,      1.000,         32,               26,                 0,               26,                    0.000,      5,             1,            0, sorted_array,           32,       135.994,        0.000
 1352713727,         6.453,              1,          536870912,                  1.000,      1.000,         32,               26,                 0,               26,                    0.000,      5,             1,            1, sorted_array,           32,         5.023,        3.203
 1352713727,         6.382,              1,          536870912,                  1.000,      1.000,         32,               26,                 0,               27,                    0.000,      5,             0,            0, sorted_array,           32,       271.475,        0.000
 1352713727,         6.497,              1,          536870912,                  1.000,      1.000,         32,               26,                 0,               27,                    0.000,      5,             0,            1, sorted_array,           32,        12.941,        6.349
 1352713727,         6.365,              1,          536870912,                  1.000,      1.000,         32,               26,                 0,               27,                    0.000,      5,             1,            0, sorted_array,           32,       271.270,        0.000
 1352713727,         6.465,              1,          536870912,                  1.000,      1.000,         32,               26,                 0,               27,                    0.000,      5,             1,            1, sorted_array,           32,         9.424,        6.351
   84598092,         3.318,              1,           84598092,                  1.000,      1.000,         32,               23,                 0,               27,                    0.000,      5,             0,            0,     warpcore,           32,        47.505,        0.000
   84598092,         3.277,              1,           84598092,                  1.000,      1.000,         32,               23,                 0,               27,                    0.000,      5,             0,            1,     warpcore,           32,        24.827,        6.475
   84598092,         3.229,              1,           84598092,                  1.000,      1.000,         32,               23,                 0,               27,                    0.000,      5,             1,            0,     warpcore,           32,        47.306,        0.000
   84598092,         3.271,              1,           84598092,                  1.000,      1.000,         32,               23,                 0,               27,                    0.000,      5,             1,            1,     warpcore,           32,        22.981,        6.378
  168160332,         6.653,              1,          168160332,                  1.000,      1.000,         32,               24,                 0,               27,                    0.000,      5,             0,            0,     warpcore,           32,        48.649,        0.000
  168160332,         6.737,              1,          168160332,                  1.000,      1.000,         32,               24,                 0,               27,                    0.000,      5,             0,            1,     warpcore,           32,        27.067,        6.310
  168160332,         6.637,              1,          168160332,                  1.000,      1.000,         32,               24,                 0,               27,                    0.000,      5,             1,            0,     warpcore,           32,        48.377,        0.000
  168160332,         6.714,              1,          168160332,                  1.000,      1.000,         32,               24,                 0,               27,                    0.000,      5,             1,            1,     warpcore,           32,        24.664,        6.316
  337554508,        13.498,              1,          337554508,                  1.000,      1.000,         32,               25,                 0,               27,                    0.000,      5,             0,            0,     warpcore,           32,        48.690,        0.000
  337554508,        13.657,              1,          337554508,                  1.000,      1.000,         32,               25,                 0,               27,                    0.000,      5,             0,            1,     warpcore,           32,        28.993,        6.380
  337554508,        13.487,              1,          337554508,                  1.000,      1.000,         32,               25,                 0,               27,                    0.000,      5,             1,            0,     warpcore,           32,        48.734,        0.000
  337554508,        13.687,              1,          337554508,                  1.000,      1.000,         32,               25,                 0,               27,                    0.000,      5,             1,            1,     warpcore,           32,        25.025,        6.400
  677472972,        27.211,              1,          677472972,                  1.000,      1.000,         32,               26,                 0,               12,                    0.000,      5,             0,            0,     warpcore,           32,         0.009,        0.000
  677472972,        27.295,              1,          677472972,                  1.000,      1.000,         32,               26,                 0,               12,                    0.000,      5,             0,            1,     warpcore,           32,         0.008,        0.018
  677472972,        27.215,              1,          677472972,                  1.000,      1.000,         32,               26,                 0,               12,                    0.000,      5,             1,            0,     warpcore,           32,         0.009,        0.000
  677472972,        27.208,              1,          677472972,                  1.000,      1.000,         32,               26,                 0,               12,                    0.000,      5,             1,            1,     warpcore,           32,         0.009,        0.018
  677472972,        27.204,              1,          677472972,                  1.000,      1.000,         32,               26,                 0,               24,                    0.000,      5,             0,            0,     warpcore,           32,         6.141,        0.000
  677472972,        27.220,              1,          677472972,                  1.000,      1.000,         32,               26,                 0,               24,                    0.000,      5,             0,            1,     warpcore,           32,         5.718,        0.826
  677472972,        27.237,              1,          677472972,                  1.000,      1.000,         32,               26,                 0,               24,                    0.000,      5,             1,            0,     warpcore,           32,         6.133,        0.000
  677472972,        27.231,              1,          677472972,                  1.000,      1.000,         32,               26,                 0,               24,                    0.000,      5,             1,            1,     warpcore,           32,         4.457,        0.811
  677472972,        27.199,              1,          677472972,                  1.000,      1.000,         32,               26,                 0,               25,                    0.000,      5,             0,            0,     warpcore,           32,        12.331,        0.000
  677472972,        27.329,              1,          677472972,                  1.000,      1.000,         32,               26,                 0,               25,                    0.000,      5,             0,            1,     warpcore,           32,        10.607,        1.556
  677472972,        27.195,              1,          677472972,                  1.000,      1.000,         32,               26,                 0,               25,                    0.000,      5,             1,            0,     warpcore,           32,        12.262,        0.000
  677472972,        27.259,              1,          677472972,                  1.000,      1.000,         32,               26,                 0,               25,                    0.000,      5,             1,            1,     warpcore,           32,         8.125,        1.571
  677472972,        27.322,              1,          677472972,                  1.000,      1.000,         32,               26,                 0,               26,                    0.000,      5,             0,            0,     warpcore,           32,        24.412,        0.000
  677472972,        27.338,              1,          677472972,                  1.000,      1.000,         32,               26,                 0,               26,                    0.000,      5,             0,            1,     warpcore,           32,        19.127,        3.040
  677472972,        27.203,              1,          677472972,                  1.000,      1.000,         32,               26,                 0,               26,                    0.000,      5,             1,            0,     warpcore,           32,        24.454,        0.000
  677472972,        27.311,              1,          677472972,                  1.000,      1.000,         32,               26,                 0,               26,                    0.000,      5,             1,            1,     warpcore,           32,        14.570,        3.028
  677472972,        27.288,              1,          677472972,                  1.000,      1.000,         32,               26,                 0,               27,                    0.000,      5,             0,            0,     warpcore,           32,        48.917,        0.000
  677472972,        27.638,              1,          677472972,                  1.000,      1.000,         32,               26,                 0,               27,                    0.000,      5,             0,            1,     warpcore,           32,        32.712,        5.958
  677472972,        27.218,              1,          677472972,                  1.000,      1.000,         32,               26,                 0,               27,                    0.000,      5,             1,            0,     warpcore,           32,        48.931,        0.000
  677472972,        27.582,              1,          677472972,                  1.000,      1.000,         32,               26,                 0,               27,                    0.000,      5,             1,            1,     warpcore,           32,        26.489,        5.951
  322490367,         1.240,              1,          153392640,                  1.000,      1.000,         32,               23,                 0,               27,                    0.000,      5,             0,            0,  b_link_tree,           32,        68.821,        0.000
  322490367,         1.245,              1,          153392640,                  1.000,      1.000,         32,               23,                 0,               27,                    0.000,      5,             0,            1,  b_link_tree,           32,        47.135,        6.407
  322490367,         1.244,              1,          153392640,                  1.000,      1.000,         32,               23,                 0,               27,                    0.000,      5,             1,            0,  b_link_tree,           32,        68.904,        0.000
  322490367,         1.229,              1,          153392640,                  1.000,      1.000,         32,               23,                 0,               27,                    0.000,      5,             1,            1,  b_link_tree,           32,        47.552,        6.508
  644970239,         2.402,              1,          306784512,                  1.000,      1.000,         32,               24,                 0,               27,                    0.000,      5,             0,            0,  b_link_tree,           32,        77.380,        0.000
  644970239,         2.436,              1,          306784512,                  1.000,      1.000,         32,               24,                 0,               27,                    0.000,      5,             0,            1,  b_link_tree,           32,        53.334,        6.394
  644970239,         2.405,              1,          306784512,                  1.000,      1.000,         32,               24,                 0,               27,                    0.000,      5,             1,            0,  b_link_tree,           32,        77.422,        0.000
  644970239,         2.426,              1,          306784512,                  1.000,      1.000,         32,               24,                 0,               27,                    0.000,      5,             1,            1,  b_link_tree,           32,        52.795,        6.397
 1289929599,         4.751,              1,          613567872,                  1.000,      1.000,         32,               25,                 0,               27,                    0.000,      5,             0,            0,  b_link_tree,           32,        84.999,        0.000
 1289929599,         4.738,              1,          613567872,                  1.000,      1.000,         32,               25,                 0,               27,                    0.000,      5,             0,            1,  b_link_tree,           32,        52.890,        6.379
 1289929599,         4.729,              1,          613567872,                  1.000,      1.000,         32,               25,                 0,               27,                    0.000,      5,             1,            0,  b_link_tree,           32,        84.872,        0.000
 1289929599,         4.710,              1,          613567872,                  1.000,      1.000,         32,               25,                 0,               27,                    0.000,      5,             1,            1,  b_link_tree,           32,        52.853,        6.374
 2579848319,         9.290,              1,         1227134592,                  1.000,      1.000,         32,               26,                 0,               12,                    0.000,      5,             0,            0,  b_link_tree,           32,         0.058,        0.000
 2579848319,         9.306,              1,         1227134592,                  1.000,      1.000,         32,               26,                 0,               12,                    0.000,      5,             0,            1,  b_link_tree,           32,         0.053,        0.020
 2579848319,         9.297,              1,         1227134592,                  1.000,      1.000,         32,               26,                 0,               12,                    0.000,      5,             1,            0,  b_link_tree,           32,         0.058,        0.000
 2579848319,         9.314,              1,         1227134592,                  1.000,      1.000,         32,               26,                 0,               12,                    0.000,      5,             1,            1,  b_link_tree,           32,         0.053,        0.020
 2579848319,         9.391,              1,         1227134592,                  1.000,      1.000,         32,               26,                 0,               24,                    0.000,      5,             0,            0,  b_link_tree,           32,        11.621,        0.000
 2579848319,         9.313,              1,         1227134592,                  1.000,      1.000,         32,               26,                 0,               24,                    0.000,      5,             0,            1,  b_link_tree,           32,         6.887,        0.851
 2579848319,         9.319,              1,         1227134592,                  1.000,      1.000,         32,               26,                 0,               24,                    0.000,      5,             1,            0,  b_link_tree,           32,        11.620,        0.000
 2579848319,         9.331,              1,         1227134592,                  1.000,      1.000,         32,               26,                 0,               24,                    0.000,      5,             1,            1,  b_link_tree,           32,         6.781,        0.853
 2579848319,         9.309,              1,         1227134592,                  1.000,      1.000,         32,               26,                 0,               25,                    0.000,      5,             0,            0,  b_link_tree,           32,        23.189,        0.000
 2579848319,         9.318,              1,         1227134592,                  1.000,      1.000,         32,               26,                 0,               25,                    0.000,      5,             0,            1,  b_link_tree,           32,        13.411,        1.639
 2579848319,         9.307,              1,         1227134592,                  1.000,      1.000,         32,               26,                 0,               25,                    0.000,      5,             1,            0,  b_link_tree,           32,        23.191,        0.000
 2579848319,         9.334,              1,         1227134592,                  1.000,      1.000,         32,               26,                 0,               25,                    0.000,      5,             1,            1,  b_link_tree,           32,        13.440,        1.630
 2579848319,         9.349,              1,         1227134592,                  1.000,      1.000,         32,               26,                 0,               26,                    0.000,      5,             0,            0,  b_link_tree,           32,        46.288,        0.000
 2579848319,         9.322,              1,         1227134592,                  1.000,      1.000,         32,               26,                 0,               26,                    0.000,      5,             0,            1,  b_link_tree,           32,        26.325,        3.214
 2579848319,         9.333,              1,         1227134592,                  1.000,      1.000,         32,               26,                 0,               26,                    0.000,      5,             1,            0,  b_link_tree,           32,        46.394,        0.000
 2579848319,         9.336,              1,         1227134592,                  1.000,      1.000,         32,               26,                 0,               26,                    0.000,      5,             1,            1,  b_link_tree,           32,        26.231,        3.233
 2579848319,         9.357,              1,         1227134592,                  1.000,      1.000,         32,               26,                 0,               27,                    0.000,      5,             0,            0,  b_link_tree,           32,        92.696,        0.000
 2579848319,         9.381,              1,         1227134592,                  1.000,      1.000,         32,               26,                 0,               27,                    0.000,      5,             0,            1,  b_link_tree,           32,        53.174,        6.381
 2579848319,         9.382,              1,         1227134592,                  1.000,      1.000,         32,               26,                 0,               27,                    0.000,      5,             1,            0,  b_link_tree,           32,        92.598,        0.000
 2579848319,         9.343,              1,         1227134592,                  1.000,      1.000,         32,               26,                 0,               27,                    0.000,      5,             1,            1,  b_link_tree,           32,        52.837,        6.358
